frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
1,43.9742,126.7949,21.5367,0.1311,2.5018
2,0.0000,0.0000,0.0000,0.0285,6.7858
3,0.0000,0.0000,0.0000,0.0262,6.2594
4,0.0000,0.0000,0.0000,0.0250,5.9857
5,0.0000,0.0000,0.0000,0.0261,6.6771
6,4.2326,109.8468,1.2975,0.1190,0.8378
7,0.0000,0.0000,0.0000,0.0260,6.8108
8,0.0000,0.0000,0.0000,0.0278,7.5448
9,0.0000,0.0000,0.0000,0.0268,7.8642
10,0.0000,0.0000,0.0000,0.0266,7.3822
11,4.5719,111.0685,1.4178,0.1329,0.8309
12,0.0000,0.0000,0.0000,0.0265,7.3776
13,0.0000,0.0000,0.0000,0.0260,7.6571
14,0.0000,0.0000,0.0000,0.0275,8.1254
15,0.0000,0.0000,0.0000,0.0276,8.9942
16,4.1099,111.3075,1.4611,0.1460,0.8125
17,0.0000,0.0000,0.0000,0.0315,8.4669
18,0.0000,0.0000,0.0000,0.0273,7.2904
19,0.0000,0.0000,0.0000,0.0275,7.3280
20,0.0000,0.0000,0.0000,0.0286,7.6433
21,4.4898,110.5662,1.3486,0.1543,0.9105
22,0.0000,0.0000,0.0000,0.0299,10.1162
23,0.0000,0.0000,0.0000,0.0293,10.6089
24,0.0000,0.0000,0.0000,0.0293,10.3961
25,0.0000,0.0000,0.0000,0.0292,9.0806
26,4.2205,110.7324,1.1940,0.1315,1.0367
27,0.0000,0.0000,0.0000,0.0350,9.0020
28,0.0000,0.0000,0.0000,0.0445,10.3968
29,0.0000,0.0000,0.0000,0.0317,10.0001
30,0.0000,0.0000,0.0000,0.0306,9.8118
31,4.3558,110.4657,1.0793,0.1327,1.0072
32,0.0000,0.0000,0.0000,0.0273,8.4396
33,0.0000,0.0000,0.0000,0.0280,7.9534
34,0.0000,0.0000,0.0000,0.0286,9.0776
35,0.0000,0.0000,0.0000,0.0299,9.1062
36,4.2610,110.3200,1.1130,0.1579,0.9742
37,0.0000,0.0000,0.0000,0.0288,8.6574
38,0.0000,0.0000,0.0000,0.0295,8.9425
39,0.0000,0.0000,0.0000,0.0286,8.3371
40,0.0000,0.0000,0.0000,0.0295,8.9191
41,4.9326,111.5554,1.1450,0.1640,0.9010
42,0.0000,0.0000,0.0000,0.0254,7.4399
43,0.0000,0.0000,0.0000,0.0249,7.8057
44,0.0000,0.0000,0.0000,0.0269,8.0484
45,0.0000,0.0000,0.0000,0.0283,8.0097
46,4.5944,111.2942,1.9831,0.1484,0.8658
47,0.0000,0.0000,0.0000,0.0266,7.7424
48,0.0000,0.0000,0.0000,0.0273,7.0675
49,0.0000,0.0000,0.0000,0.0274,7.7378
50,0.0000,0.0000,0.0000,0.0286,7.2648
51,4.4591,111.1194,0.8556,0.1575,0.9479
52,0.0000,0.0000,0.0000,0.0444,8.4179
53,0.0000,0.0000,0.0000,0.0284,7.3937
54,0.0000,0.0000,0.0000,0.0282,7.4678
55,0.0000,0.0000,0.0000,0.0265,7.8363
56,4.5049,111.2960,0.8244,0.1733,0.9999
57,0.0000,0.0000,0.0000,0.0300,11.2629
58,0.0000,0.0000,0.0000,0.0308,11.5070
59,0.0000,0.0000,0.0000,0.0312,10.3211
60,0.0000,0.0000,0.0000,0.0297,9.0427
61,4.2757,110.3204,0.8955,0.1730,1.0506
62,0.0000,0.0000,0.0000,0.0302,10.4657
63,0.0000,0.0000,0.0000,0.0300,10.0811
64,0.0000,0.0000,0.0000,0.0293,10.1205
65,0.0000,0.0000,0.0000,0.0455,9.1076
66,4.3108,110.2505,0.8296,0.1401,1.1084
67,0.0000,0.0000,0.0000,0.0304,11.4857
68,0.0000,0.0000,0.0000,0.0316,9.9764
69,0.0000,0.0000,0.0000,0.0310,9.5787
70,0.0000,0.0000,0.0000,0.0311,9.5251
71,4.3553,110.5564,0.8076,0.1396,1.2105
72,0.0000,0.0000,0.0000,0.0297,10.1393
73,0.0000,0.0000,0.0000,0.0303,9.4934
74,0.0000,0.0000,0.0000,0.0304,9.3451
75,0.0000,0.0000,0.0000,0.0319,9.7559
76,4.2711,110.1688,0.8042,0.1451,1.0908
77,0.0000,0.0000,0.0000,0.0307,11.1706
78,0.0000,0.0000,0.0000,0.0296,10.4408
79,0.0000,0.0000,0.0000,0.0310,9.6379
80,0.0000,0.0000,0.0000,0.0308,9.6367
81,4.4818,110.5855,0.9385,0.1571,1.1920
82,0.0000,0.0000,0.0000,0.0338,18.6521
83,0.0000,0.0000,0.0000,0.0327,11.4920
84,0.0000,0.0000,0.0000,0.0532,12.6466
85,0.0000,0.0000,0.0000,0.0326,12.5863
86,4.4495,110.3040,0.8213,0.1532,1.2405
87,0.0000,0.0000,0.0000,0.0312,11.5403
88,0.0000,0.0000,0.0000,0.0333,13.6018
89,0.0000,0.0000,0.0000,0.0321,11.1996
90,0.0000,0.0000,0.0000,0.0313,10.7607
91,4.3593,110.0448,0.5995,0.1480,1.3258
92,0.0000,0.0000,0.0000,0.0317,11.3925
93,0.0000,0.0000,0.0000,0.0312,11.3607
94,0.0000,0.0000,0.0000,0.0330,10.9991
95,0.0000,0.0000,0.0000,0.0305,11.2623
96,4.5087,110.4042,0.6215,0.1716,1.2906
97,0.0000,0.0000,0.0000,0.0317,10.5981
98,0.0000,0.0000,0.0000,0.0324,11.4753
99,0.0000,0.0000,0.0000,0.0333,11.6849
100,0.0000,0.0000,0.0000,0.0334,11.5640
101,4.8435,111.0252,0.6383,0.1518,1.4530
102,0.0000,0.0000,0.0000,0.0341,11.8051
103,0.0000,0.0000,0.0000,0.0321,11.4018
104,0.0000,0.0000,0.0000,0.0307,10.4113
105,0.0000,0.0000,0.0000,0.0319,10.9976
106,4.1884,109.7229,0.5704,0.1510,1.3630
107,0.0000,0.0000,0.0000,0.0313,11.8916
108,0.0000,0.0000,0.0000,0.0314,15.9581
109,0.0000,0.0000,0.0000,0.0323,10.0918
110,0.0000,0.0000,0.0000,0.0305,11.1894
111,4.3326,110.2331,0.5457,0.1688,1.3228
112,0.0000,0.0000,0.0000,0.0302,9.3058
113,0.0000,0.0000,0.0000,0.0299,9.1733
114,0.0000,0.0000,0.0000,0.0302,8.9542
115,0.0000,0.0000,0.0000,0.0379,8.3639
116,4.4782,110.0688,0.5319,0.1670,1.4506
117,0.0000,0.0000,0.0000,0.0288,8.6242
118,0.0000,0.0000,0.0000,0.0308,9.1437
119,0.0000,0.0000,0.0000,0.0286,8.8453
120,0.0000,0.0000,0.0000,0.0288,9.0162
121,4.3378,109.9576,0.5217,0.1477,1.3161
122,0.0000,0.0000,0.0000,0.0282,7.5907
123,0.0000,0.0000,0.0000,0.0274,8.1720
124,0.0000,0.0000,0.0000,0.0284,7.2861
125,0.0000,0.0000,0.0000,0.0284,7.5572
126,4.4211,110.7950,0.5361,0.1570,1.5398
127,0.0000,0.0000,0.0000,0.0273,7.9285
128,0.0000,0.0000,0.0000,0.0302,8.3412
129,0.0000,0.0000,0.0000,0.0286,8.1079
130,0.0000,0.0000,0.0000,0.0271,7.2508
131,4.4368,111.2092,0.5458,0.1391,1.6684
132,0.0000,0.0000,0.0000,0.0284,8.8145
133,0.0000,0.0000,0.0000,0.0307,9.0877
134,0.0000,0.0000,0.0000,0.0302,9.1765
135,0.0000,0.0000,0.0000,0.0298,8.4269
136,4.6552,111.1337,0.5254,0.1489,1.7555
137,0.0000,0.0000,0.0000,0.0298,8.3166
138,0.0000,0.0000,0.0000,0.0285,8.4174
139,0.0000,0.0000,0.0000,0.0284,7.7757
140,0.0000,0.0000,0.0000,0.0290,7.4252
141,5.5296,116.2133,0.5168,0.1515,1.9088
142,0.0000,0.0000,0.0000,0.0292,9.1769
143,0.0000,0.0000,0.0000,0.0296,9.2025
144,0.0000,0.0000,0.0000,0.0291,9.2893
145,0.0000,0.0000,0.0000,0.0288,9.8627
146,4.3437,110.4208,0.5396,0.1711,2.0187
147,0.0000,0.0000,0.0000,0.0280,7.9767
148,0.0000,0.0000,0.0000,0.0286,8.9580
149,0.0000,0.0000,0.0000,0.0275,8.0056
150,0.0000,0.0000,0.0000,0.0288,8.0969
151,4.6971,111.0157,0.5620,0.1513,2.1445
152,0.0000,0.0000,0.0000,0.0272,9.5248
153,0.0000,0.0000,0.0000,0.0265,7.9931
154,0.0000,0.0000,0.0000,0.0280,15.8687
155,0.0000,0.0000,0.0000,0.0307,10.3149
156,4.6234,112.1719,0.5641,0.1507,2.3093
157,0.0000,0.0000,0.0000,0.0224,8.7206
158,0.0000,0.0000,0.0000,0.0218,5.9108
159,0.0000,0.0000,0.0000,0.0226,5.5180
160,0.0000,0.0000,0.0000,0.0237,5.4084
161,4.5853,111.0831,0.6036,0.1417,2.3160
162,0.0000,0.0000,0.0000,0.0273,10.9525
163,0.0000,0.0000,0.0000,0.0273,8.1440
164,0.0000,0.0000,0.0000,0.0292,7.9443
165,0.0000,0.0000,0.0000,0.0288,8.0364
166,4.3625,110.4883,0.5898,0.1576,2.5828
