frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
118,4.6462,110.9036,0.4698,0.1103,0.0000
119,3.8531,110.7181,0.4698,0.1189,0.0000
120,3.8853,110.8065,0.4629,0.1058,0.0000
121,3.8838,111.1236,0.4986,0.1070,0.0000
122,4.0742,110.4630,0.4587,0.1135,0.0000
123,3.8844,110.8549,0.4637,0.1176,0.0000
124,4.0196,111.1979,0.4864,0.1105,0.0000
125,3.9779,110.2957,0.4797,0.1193,0.0000
126,3.8806,111.1231,0.4943,0.1169,0.0000
127,3.9335,110.5591,0.4768,0.1085,0.0000
128,4.0133,110.8298,0.4668,0.1144,0.0000
129,3.9216,110.3853,0.4659,0.1080,0.0000
130,3.8766,110.3258,0.4719,0.1124,0.0000
131,3.9335,110.3290,0.4876,0.1143,0.0000
132,8.7213,110.8687,0.5056,0.1417,0.0000
133,3.8811,110.4932,0.4727,0.1165,0.0000
134,3.8728,111.2347,0.4534,0.1293,0.0000
135,3.9766,110.6946,0.4946,0.1208,0.0000
136,4.0168,111.1714,0.4527,0.1261,0.0000
137,3.9073,110.4876,0.4734,0.1208,0.0000
138,3.9239,110.5757,0.5006,0.1228,0.0000
139,3.9818,110.6418,0.4694,0.1282,0.0000
140,3.9259,112.2970,0.4695,0.1067,0.0000
141,3.9465,111.0015,0.4820,0.1131,0.0000
142,3.9834,111.8293,0.4638,0.1128,0.0000
143,3.8744,111.7920,0.4712,0.1126,0.0000
144,3.8597,110.7766,0.4650,0.1214,0.0000
145,3.8794,111.5025,0.5417,0.1228,0.0000
146,4.0616,110.8229,0.4727,0.1232,0.0000
147,3.9282,110.8334,0.4705,0.1357,0.0000
148,3.9063,110.7403,0.4678,0.1213,0.0000
149,3.9369,111.0673,0.4930,0.1211,0.0000
150,4.0278,111.8531,0.4567,0.1252,0.0000
151,3.8499,112.0868,0.4816,0.1283,0.0000
152,3.8696,110.5895,0.4692,0.1196,0.0000
153,3.9061,110.3013,0.4790,0.1233,0.0000
154,3.9666,111.2963,0.4835,0.1147,0.0000
155,3.8971,110.4385,0.4600,0.1213,0.0000
156,3.8519,110.4210,0.4995,0.1302,0.0000
157,3.9063,111.2017,0.4575,0.1192,0.0000
158,4.2251,110.5644,0.5140,0.1201,0.0000
159,3.9779,110.9231,0.4917,0.1256,0.0000
160,3.8658,111.1747,0.4773,0.1295,0.0000
161,3.8615,110.8958,0.4828,0.1211,0.0000
162,3.9131,111.0173,0.4837,0.1431,0.0000
163,4.4969,111.9061,0.5305,0.1291,0.0000
164,3.9303,111.7152,0.5023,0.1218,0.0000
165,3.9120,111.6606,0.4999,0.1298,0.0000
166,3.8477,112.0065,0.4909,0.1338,0.0000
167,4.0580,110.6571,0.5144,0.1381,0.0000
168,4.0435,110.4860,0.4917,0.1289,0.0000
169,3.9161,111.1237,0.4795,0.1300,0.0000
170,3.9910,111.3979,0.5133,0.1543,0.0000
171,4.1641,111.9206,0.5420,0.1564,0.0000
172,4.4255,111.6883,0.5640,0.1993,0.0000
173,4.0739,110.9179,0.5470,0.1797,0.0000
174,3.9077,110.9065,0.5555,0.1819,0.0000
175,3.9760,111.0160,0.5661,0.1632,0.0000
176,4.2121,111.3260,0.5523,0.1385,0.0000
177,4.1042,112.0231,0.5067,0.1366,0.0000
178,3.9870,111.2767,0.5095,0.1358,0.0000
179,4.2766,110.8891,0.5515,0.1405,0.0000
180,3.9928,111.7380,0.5230,0.1364,0.0000
181,3.9053,112.1283,0.5441,0.1609,0.0000
182,4.2197,111.7617,0.5243,0.1547,0.0000
183,3.9515,111.1836,0.5070,0.1474,0.0000
184,3.8369,111.7972,0.5149,0.1514,0.0000
185,3.8969,112.0912,0.5195,0.1458,0.0000
186,5.1096,111.0362,0.5500,0.1451,0.0000
187,3.9818,111.0998,0.5373,0.1778,0.0000
188,3.8583,111.6159,0.5350,0.1919,0.0000
189,3.9902,110.6374,0.5626,0.1827,0.0000
190,4.1726,111.8491,0.5458,0.1794,0.0000
191,3.8906,111.5314,0.5121,0.1845,0.0000
192,3.9902,111.8749,0.5417,0.1774,0.0000
193,4.1733,111.8819,0.5358,0.1871,0.0000
194,3.9441,110.3927,0.4943,0.1812,0.0000
195,3.9939,111.2607,0.5206,0.1929,0.0000
196,4.1745,111.0529,0.5446,0.1761,0.0000
197,3.9186,112.4246,0.5209,0.1893,0.0000
198,3.8709,111.8841,0.4866,0.1795,0.0000
199,3.8574,111.0571,0.5257,0.1913,0.0000
200,5.1370,111.6902,0.5430,0.1842,0.0000
201,3.9129,111.7664,0.5169,0.1978,0.0000
202,3.9013,111.7233,0.5123,0.1884,0.0000
203,3.9870,111.2896,0.5675,0.2029,0.0000
204,4.1846,111.4603,0.5706,0.1836,0.0000
205,3.9108,110.8680,0.5238,0.1688,0.0000
206,3.9456,111.5053,0.5536,0.2227,0.0000
207,4.1964,111.7105,0.5070,0.1744,0.0000
208,3.8610,111.7780,0.5112,0.1612,0.0000
209,3.9454,111.2513,0.5479,0.2155,0.0000
210,4.2235,111.4192,0.5543,0.1877,0.0000
211,3.8445,111.7192,0.5167,0.2056,0.0000
212,3.8955,111.5884,0.5445,0.1976,0.0000
213,3.8836,110.5226,0.5279,0.2001,0.0000
214,4.3264,110.4515,0.5165,0.1879,0.0000
215,3.9653,110.5740,0.5100,0.1802,0.0000
216,3.8516,111.0017,0.5257,0.1859,0.0000
217,4.0284,111.7098,0.5367,0.1816,0.0000
218,4.1892,111.8386,0.5475,0.1844,0.0000
219,3.9115,112.0716,0.5475,0.1844,0.0000
220,4.0811,113.7835,0.5690,0.1842,0.0000
221,4.1791,112.1368,0.6177,0.1843,0.0000
222,3.9235,111.7726,0.5634,0.1874,0.0000
223,3.9160,112.1036,0.5488,0.1961,0.0000
224,4.2569,112.0769,0.5836,0.1969,0.0000
225,3.8537,112.0502,0.5334,0.1848,0.0000
226,3.8551,110.9270,0.5761,0.1885,0.0000
227,3.9475,111.6484,0.5880,0.1937,0.0000
228,4.3417,112.3837,0.6809,0.1874,0.0000
229,3.8515,111.6501,0.5968,0.1870,0.0000
230,3.8560,111.9979,0.5803,0.2422,0.0000
231,3.8995,112.2743,0.5680,0.1893,0.0000
232,4.1770,111.9315,0.6112,0.2079,0.0000
233,3.9715,111.4381,0.5588,0.1733,0.0000
234,4.0407,112.2320,0.5672,0.1763,0.0000
235,4.2755,111.1648,0.5713,0.1824,0.0000
236,3.8906,111.9581,0.5593,0.1940,0.0000
237,3.9215,112.1620,0.5851,0.2050,0.0000
238,4.2395,111.9118,0.6265,0.2039,0.0000
239,3.8728,111.2660,0.5909,0.1892,0.0000
240,3.8853,111.8173,0.6110,0.1919,0.0000
241,3.9228,112.2490,0.6525,0.1970,0.0000
242,4.2517,111.8383,0.6402,0.1981,0.0000
243,3.8955,112.3379,0.5634,0.1867,0.0000
244,3.8797,111.4190,0.5608,0.1989,0.0000
245,3.9646,111.3902,0.5778,0.1821,0.0000
246,4.2522,112.0606,0.5952,0.1747,0.0000
247,3.8720,111.9479,0.5647,0.1710,0.0000
248,3.9641,112.1330,0.5645,0.1755,0.0000
249,3.8883,112.9471,0.5792,0.2231,0.0000
250,4.9988,112.1160,0.6020,0.1702,0.0000
251,3.8891,111.7170,0.6018,0.1757,0.0000
252,3.8914,110.9948,0.6076,0.1750,0.0000
253,4.0534,111.4124,0.6234,0.1786,0.0000
254,4.1968,111.9878,0.5955,0.1712,0.0000
255,3.8785,112.0759,0.5842,0.1785,0.0000
256,4.0045,112.2450,0.6064,0.1911,0.0000
257,4.1997,111.2539,0.5968,0.1914,0.0000
258,3.9023,111.1934,0.5888,0.1895,0.0000
259,3.9718,111.6614,0.6162,0.2047,0.0000
260,4.2646,112.7878,0.6137,0.2013,0.0000
261,3.8861,113.2349,0.5688,0.1983,0.0000
262,3.9229,112.0229,0.5850,0.1812,0.0000
263,3.9075,112.9918,0.5756,0.1882,0.0000
264,4.2497,111.0697,0.5620,0.1703,0.0000
265,3.9272,112.1545,0.5694,0.1945,0.0000
266,3.9114,113.2686,0.5577,0.1913,0.0000
267,3.8665,111.2869,0.6420,0.1856,0.0000
268,5.4065,113.1156,0.5715,0.1700,0.0000
269,3.9744,112.1446,0.5556,0.1774,0.0000
