frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
1,39.6170,120.3745,21.5888,0.1368,1.9564
2,0.0000,0.0000,0.0000,0.0286,6.1534
3,0.0000,0.0000,0.0000,0.0256,6.5602
4,0.0000,0.0000,0.0000,0.0255,6.5631
5,3.9550,109.5293,1.3883,0.1519,0.7847
6,0.0000,0.0000,0.0000,0.0260,6.4538
7,0.0000,0.0000,0.0000,0.0261,6.4181
8,0.0000,0.0000,0.0000,0.0256,7.0500
9,3.9883,109.4021,1.3710,0.1820,0.8113
10,0.0000,0.0000,0.0000,0.0267,7.6372
11,0.0000,0.0000,0.0000,0.0265,6.4257
12,0.0000,0.0000,0.0000,0.0260,6.7736
13,3.9356,109.2678,1.3917,0.1521,0.9018
14,0.0000,0.0000,0.0000,0.0283,9.3118
15,0.0000,0.0000,0.0000,0.0271,8.9530
16,0.0000,0.0000,0.0000,0.0277,8.3412
17,3.9439,109.9336,1.5921,0.1283,0.8509
18,0.0000,0.0000,0.0000,0.0280,9.4175
19,0.0000,0.0000,0.0000,0.0267,8.7799
20,0.0000,0.0000,0.0000,0.0295,8.9887
21,4.1023,110.0801,1.3428,0.1818,1.0238
22,0.0000,0.0000,0.0000,0.0313,10.2587
23,0.0000,0.0000,0.0000,0.0296,9.7537
24,0.0000,0.0000,0.0000,0.0328,9.6241
25,4.0019,110.1503,1.3614,0.1423,0.9655
26,0.0000,0.0000,0.0000,0.0306,10.1404
27,0.0000,0.0000,0.0000,0.0297,9.3121
28,0.0000,0.0000,0.0000,0.0341,10.5161
29,4.2905,109.6906,1.3152,0.1604,0.9633
30,0.0000,0.0000,0.0000,0.0305,9.1154
31,0.0000,0.0000,0.0000,0.0303,8.7590
32,0.0000,0.0000,0.0000,0.0304,8.2935
33,4.0850,110.7045,1.1488,0.1395,0.9834
34,0.0000,0.0000,0.0000,0.0292,9.5422
35,0.0000,0.0000,0.0000,0.0346,8.2789
36,0.0000,0.0000,0.0000,0.0299,7.4587
37,4.3004,110.2129,0.7136,0.1384,1.0526
38,0.0000,0.0000,0.0000,0.0298,8.8816
39,0.0000,0.0000,0.0000,0.0308,8.8258
40,0.0000,0.0000,0.0000,0.0326,8.5542
41,3.9850,110.2714,0.6751,0.1493,0.8757
42,0.0000,0.0000,0.0000,0.0285,7.6840
43,0.0000,0.0000,0.0000,0.0272,8.4001
44,0.0000,0.0000,0.0000,0.0279,7.5116
45,4.2364,110.2884,0.8227,0.1532,0.9152
46,0.0000,0.0000,0.0000,0.0270,7.3088
47,0.0000,0.0000,0.0000,0.0270,7.0973
48,0.0000,0.0000,0.0000,0.0267,7.4347
49,3.9081,109.7933,0.8083,0.1508,0.9350
50,0.0000,0.0000,0.0000,0.0304,8.6236
51,0.0000,0.0000,0.0000,0.0279,7.2388
52,0.0000,0.0000,0.0000,0.0306,7.5637
53,4.4218,110.9143,0.8253,0.1783,1.0861
54,0.0000,0.0000,0.0000,0.0342,12.2845
55,0.0000,0.0000,0.0000,0.0323,9.6760
56,0.0000,0.0000,0.0000,0.0319,9.7955
57,4.1025,110.4344,0.8407,0.1598,1.1491
58,0.0000,0.0000,0.0000,0.0309,12.6739
59,0.0000,0.0000,0.0000,0.0322,10.0023
60,0.0000,0.0000,0.0000,0.0333,10.9399
61,4.0169,109.8519,0.8992,0.1658,1.1636
62,0.0000,0.0000,0.0000,0.0305,10.9722
63,0.0000,0.0000,0.0000,0.0336,11.1363
64,0.0000,0.0000,0.0000,0.0329,10.7790
65,4.1620,110.6323,0.8475,0.1540,1.1270
66,0.0000,0.0000,0.0000,0.0307,11.4167
