frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
1,41.9678,82.9079,21.6061,0.1344,1.4440
2,0.0000,0.0000,0.0000,0.0285,6.9545
3,0.0000,0.0000,0.0000,0.0274,5.5803
4,0.0000,0.0000,0.0000,0.0277,5.8528
5,4.2210,69.7447,1.5439,0.1358,0.8220
6,0.0000,0.0000,0.0000,0.0261,6.7094
7,0.0000,0.0000,0.0000,0.0267,7.0453
8,0.0000,0.0000,0.0000,0.0268,7.2912
9,4.2087,70.1222,1.4694,0.1405,0.8649
10,0.0000,0.0000,0.0000,0.0288,9.0948
11,0.0000,0.0000,0.0000,0.0296,9.9325
12,0.0000,0.0000,0.0000,0.0295,8.2714
13,4.2739,69.6096,1.6135,0.1672,0.8922
14,0.0000,0.0000,0.0000,0.0287,9.0282
15,0.0000,0.0000,0.0000,0.0287,8.9380
16,0.0000,0.0000,0.0000,0.0300,8.1672
17,3.8502,69.6334,1.5567,0.1534,0.9733
18,0.0000,0.0000,0.0000,0.0287,8.6569
19,0.0000,0.0000,0.0000,0.0280,9.1930
20,0.0000,0.0000,0.0000,0.0313,9.9504
21,4.2394,69.5398,1.5076,0.1695,1.0304
22,0.0000,0.0000,0.0000,0.0303,10.1792
23,0.0000,0.0000,0.0000,0.0317,9.9379
24,0.0000,0.0000,0.0000,0.0308,10.2299
25,4.2837,70.1617,1.9596,0.1586,0.9920
26,0.0000,0.0000,0.0000,0.0308,10.0100
27,0.0000,0.0000,0.0000,0.0332,9.8199
28,0.0000,0.0000,0.0000,0.0327,10.6323
29,4.2552,69.7906,0.8287,0.1618,0.9360
30,0.0000,0.0000,0.0000,0.0317,8.8784
31,0.0000,0.0000,0.0000,0.0304,8.5313
32,0.0000,0.0000,0.0000,0.0293,8.8241
33,4.5848,70.6991,0.8772,0.1689,0.9859
34,0.0000,0.0000,0.0000,0.0286,13.3784
35,0.0000,0.0000,0.0000,0.0301,8.7620
36,0.0000,0.0000,0.0000,0.0314,8.6047
37,4.2229,69.5087,0.7469,0.1617,0.8179
38,0.0000,0.0000,0.0000,0.0293,9.2362
39,0.0000,0.0000,0.0000,0.0284,7.0186
40,0.0000,0.0000,0.0000,0.0284,7.4761
41,4.2179,69.7074,0.7750,0.1620,0.8097
42,0.0000,0.0000,0.0000,0.0270,7.6256
43,0.0000,0.0000,0.0000,0.0278,8.5885
44,0.0000,0.0000,0.0000,0.0288,7.8879
45,4.3312,69.7838,0.8094,0.1542,0.8871
46,0.0000,0.0000,0.0000,0.0292,9.4808
47,0.0000,0.0000,0.0000,0.0296,8.2494
48,0.0000,0.0000,0.0000,0.0298,8.4067
49,4.4201,70.3663,0.8724,0.1601,1.0462
50,0.0000,0.0000,0.0000,0.0308,8.8792
51,0.0000,0.0000,0.0000,0.0303,8.5489
52,0.0000,0.0000,0.0000,0.0296,8.9634
53,4.4029,70.3785,0.9960,0.1685,0.9765
54,0.0000,0.0000,0.0000,0.0302,9.6714
55,0.0000,0.0000,0.0000,0.0308,11.6221
56,0.0000,0.0000,0.0000,0.0311,9.3911
57,4.3485,70.1959,0.9288,0.1881,1.1982
58,0.0000,0.0000,0.0000,0.0317,10.6402
59,0.0000,0.0000,0.0000,0.0328,9.8966
60,0.0000,0.0000,0.0000,0.0326,10.3174
61,4.4015,69.8942,0.8625,0.1714,1.1349
62,0.0000,0.0000,0.0000,0.0319,10.2938
63,0.0000,0.0000,0.0000,0.0327,9.7287
64,0.0000,0.0000,0.0000,0.0319,10.1973
65,4.4551,70.2238,0.6686,0.1680,1.1074
66,0.0000,0.0000,0.0000,0.0345,11.3232
67,0.0000,0.0000,0.0000,0.0314,10.3775
68,0.0000,0.0000,0.0000,0.0330,10.3036
69,4.2275,69.7682,0.6391,0.1635,1.0403
70,0.0000,0.0000,0.0000,0.0307,10.6396
71,0.0000,0.0000,0.0000,0.0306,10.4916
72,0.0000,0.0000,0.0000,0.0319,9.8908
73,4.5752,70.5095,0.6549,0.1937,1.1908
74,0.0000,0.0000,0.0000,0.0332,11.4283
75,0.0000,0.0000,0.0000,0.0335,11.4728
76,0.0000,0.0000,0.0000,0.0341,12.5669
77,4.3078,69.4338,0.6219,0.2413,1.1368
78,0.0000,0.0000,0.0000,0.0344,11.9862
79,0.0000,0.0000,0.0000,0.0335,11.5362
80,0.0000,0.0000,0.0000,0.0337,10.8095
81,4.2993,70.1342,0.7139,0.1785,1.1573
82,0.0000,0.0000,0.0000,0.0333,11.6883
83,0.0000,0.0000,0.0000,0.0343,11.0258
84,0.0000,0.0000,0.0000,0.0336,10.2019
85,4.2194,69.5686,0.6855,0.1687,1.1729
86,0.0000,0.0000,0.0000,0.0576,10.4865
87,0.0000,0.0000,0.0000,0.0343,10.4976
88,0.0000,0.0000,0.0000,0.0343,10.6545
89,4.2592,69.6246,0.6890,0.1676,1.2384
90,0.0000,0.0000,0.0000,0.0318,11.4025
91,0.0000,0.0000,0.0000,0.0326,11.8812
92,0.0000,0.0000,0.0000,0.0336,10.8363
93,4.2835,69.7693,0.6823,0.1783,1.2935
94,0.0000,0.0000,0.0000,0.0343,11.9909
95,0.0000,0.0000,0.0000,0.0338,10.8225
96,0.0000,0.0000,0.0000,0.0344,11.3225
97,4.4220,70.4016,0.6574,0.1577,2.4451
98,0.0000,0.0000,0.0000,0.0346,12.6676
99,0.0000,0.0000,0.0000,0.0344,11.7065
100,0.0000,0.0000,0.0000,0.0343,10.8333
101,4.3003,69.7059,0.6460,0.1774,1.3387
102,0.0000,0.0000,0.0000,0.0328,12.3390
103,0.0000,0.0000,0.0000,0.0405,11.8104
104,0.0000,0.0000,0.0000,0.0345,9.8072
105,4.2642,69.5694,0.6023,0.1645,1.2606
106,0.0000,0.0000,0.0000,0.0323,10.8652
107,0.0000,0.0000,0.0000,0.0321,10.1163
108,0.0000,0.0000,0.0000,0.0322,10.2171
109,4.3340,69.7525,0.5792,0.1584,1.3484
110,0.0000,0.0000,0.0000,0.0311,8.1500
111,0.0000,0.0000,0.0000,0.0294,9.1943
112,0.0000,0.0000,0.0000,0.0308,8.9856
113,4.3235,69.8035,0.5800,0.1612,1.3765
114,0.0000,0.0000,0.0000,0.0306,8.6697
115,0.0000,0.0000,0.0000,0.0292,8.9466
116,0.0000,0.0000,0.0000,0.0299,12.9729
117,4.4032,70.5116,0.5734,0.1438,1.3827
118,0.0000,0.0000,0.0000,0.0310,9.0917
119,0.0000,0.0000,0.0000,0.0316,8.8945
120,0.0000,0.0000,0.0000,0.0319,8.9807
121,4.3717,69.6697,0.5457,0.1560,1.3152
122,0.0000,0.0000,0.0000,0.0297,7.7403
123,0.0000,0.0000,0.0000,0.0295,7.3754
124,0.0000,0.0000,0.0000,0.0284,7.5179
125,4.4928,69.8761,0.5273,0.1510,1.5014
126,0.0000,0.0000,0.0000,0.0419,7.9651
127,0.0000,0.0000,0.0000,0.0285,8.9485
128,0.0000,0.0000,0.0000,0.0280,7.5970
129,4.5058,70.0873,0.5641,0.1593,1.4332
130,0.0000,0.0000,0.0000,0.0296,9.9540
131,0.0000,0.0000,0.0000,0.0283,7.7261
132,0.0000,0.0000,0.0000,0.0293,7.8479
133,4.4024,70.1836,0.6191,0.1650,1.5225
134,0.0000,0.0000,0.0000,0.0283,13.4370
135,0.0000,0.0000,0.0000,0.0309,8.7620
136,0.0000,0.0000,0.0000,0.0313,9.1754
137,4.3237,69.8423,0.5714,0.1572,1.7462
138,0.0000,0.0000,0.0000,0.0299,8.3796
139,0.0000,0.0000,0.0000,0.0275,11.1363
140,0.0000,0.0000,0.0000,0.0290,7.7051
141,4.3560,70.0712,0.6170,0.1865,1.7614
142,0.0000,0.0000,0.0000,0.0304,10.5799
143,0.0000,0.0000,0.0000,0.0321,11.1892
144,0.0000,0.0000,0.0000,0.0314,9.7716
