frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
1,39.6622,128.2027,21.5712,0.1201,2.1829
2,0.0000,0.0000,0.0000,0.0276,6.3618
3,0.0000,0.0000,0.0000,0.0263,6.3110
4,0.0000,0.0000,0.0000,0.0258,6.6634
5,0.0000,0.0000,0.0000,0.0277,6.0068
6,0.0000,0.0000,0.0000,0.0269,6.7476
7,0.0000,0.0000,0.0000,0.0261,6.8517
8,3.8982,109.7604,1.2330,0.1151,0.8390
9,0.0000,0.0000,0.0000,0.0258,7.0122
10,0.0000,0.0000,0.0000,0.0260,8.8442
11,0.0000,0.0000,0.0000,0.0265,7.2114
12,0.0000,0.0000,0.0000,0.0277,7.5524
13,0.0000,0.0000,0.0000,0.0276,6.6316
14,0.0000,0.0000,0.0000,0.0292,7.7456
15,3.8639,111.2339,1.3995,0.1417,0.8477
16,0.0000,0.0000,0.0000,0.0260,6.8429
17,0.0000,0.0000,0.0000,0.0407,7.2082
18,0.0000,0.0000,0.0000,0.0267,7.4823
19,0.0000,0.0000,0.0000,0.0264,7.7133
20,0.0000,0.0000,0.0000,0.0285,7.6346
21,0.0000,0.0000,0.0000,0.0273,7.2582
22,4.7230,111.2815,1.3962,0.1466,0.8929
23,0.0000,0.0000,0.0000,0.0301,9.7585
24,0.0000,0.0000,0.0000,0.0328,10.0267
25,0.0000,0.0000,0.0000,0.0319,10.3322
26,0.0000,0.0000,0.0000,0.0330,9.9928
27,0.0000,0.0000,0.0000,0.0328,10.2594
28,0.0000,0.0000,0.0000,0.0346,10.3834
29,4.6461,113.1486,1.3211,0.1388,0.9897
30,0.0000,0.0000,0.0000,0.0316,13.7917
31,0.0000,0.0000,0.0000,0.0288,9.1047
32,0.0000,0.0000,0.0000,0.0297,8.5809
33,0.0000,0.0000,0.0000,0.0308,8.6687
34,0.0000,0.0000,0.0000,0.0306,11.3981
35,0.0000,0.0000,0.0000,0.0294,8.2351
36,4.3628,111.0535,1.0296,0.1563,0.9435
37,0.0000,0.0000,0.0000,0.0301,7.0090
38,0.0000,0.0000,0.0000,0.0287,6.3435
39,0.0000,0.0000,0.0000,0.0309,5.1945
40,0.0000,0.0000,0.0000,0.0297,6.2924
41,0.0000,0.0000,0.0000,0.0297,6.6226
42,0.0000,0.0000,0.0000,0.0286,6.8018
43,3.8455,110.6772,1.0882,0.1832,0.9208
44,0.0000,0.0000,0.0000,0.0252,7.3579
45,0.0000,0.0000,0.0000,0.0286,7.2260
46,0.0000,0.0000,0.0000,0.0287,7.0480
47,0.0000,0.0000,0.0000,0.0261,6.2897
48,0.0000,0.0000,0.0000,0.0269,5.7556
49,0.0000,0.0000,0.0000,0.0291,6.4271
50,3.9163,110.4652,1.5191,0.1419,0.8559
51,0.0000,0.0000,0.0000,0.0291,6.5887
52,0.0000,0.0000,0.0000,0.0284,7.4558
53,0.0000,0.0000,0.0000,0.0305,7.0520
54,0.0000,0.0000,0.0000,0.0289,10.2798
55,0.0000,0.0000,0.0000,0.0289,8.2058
56,0.0000,0.0000,0.0000,0.0361,11.7458
57,3.9736,109.9970,1.5579,0.1573,1.0784
58,0.0000,0.0000,0.0000,0.0304,15.1463
