frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
292,4.2509,110.1928,3.9289,0.2192,0.0000
293,3.6799,110.9660,3.8156,0.2133,0.0000
294,4.0679,111.0577,4.1133,0.2105,0.0000
295,3.7677,110.3268,4.1430,0.2058,0.0000
296,4.0882,109.3087,4.1346,0.2064,0.0000
297,3.8175,110.7160,3.7342,0.2340,0.0000
298,4.0558,110.2946,4.0969,0.2252,0.0000
299,3.7638,110.8812,4.1314,0.2406,0.0000
300,4.0063,111.2751,4.2844,0.2888,0.0000
301,3.6725,111.0020,4.0395,0.2646,0.0000
302,3.9396,110.4311,4.0752,0.2711,0.0000
303,3.7049,110.8930,4.7524,0.2843,0.0000
304,4.1242,110.3290,4.1292,0.3000,0.0000
305,3.7640,111.4816,4.0798,0.3664,0.0000
306,4.0684,110.4077,4.0582,0.3335,0.0000
307,3.7472,110.4604,4.1022,0.2846,0.0000
308,4.0263,109.2876,4.0803,0.3220,0.0000
309,3.7660,110.0448,4.0772,0.2917,0.0000
310,4.0663,110.6402,4.2233,0.3158,0.0000
311,3.7542,110.2526,4.1908,0.2877,0.0000
312,4.6148,110.9161,4.3418,0.3028,0.0000
313,3.7341,110.9357,4.1037,0.3030,0.0000
314,3.9786,110.2998,4.1188,0.2837,0.0000
315,3.7570,110.5330,4.1931,0.2867,0.0000
316,4.5885,110.7681,4.3107,0.2680,0.0000
317,3.7094,110.3659,4.1757,0.2956,0.0000
318,3.9956,110.6567,4.0675,0.2857,0.0000
319,3.7500,111.5198,4.0846,0.2995,0.0000
320,4.2708,110.5610,4.1695,0.2976,0.0000
321,3.7053,110.5571,4.1476,0.3524,0.0000
322,4.0360,111.4122,4.0928,0.2741,0.0000
323,3.7265,110.2879,4.1747,0.2955,0.0000
324,4.5198,110.5969,4.2077,0.2561,0.0000
325,3.7310,111.4085,3.8123,0.2515,0.0000
326,4.0697,109.6156,4.1118,0.2674,0.0000
327,3.7727,111.1872,4.1560,0.2570,0.0000
328,4.9511,110.2118,4.2278,0.2951,0.0000
329,3.7378,110.1073,4.1057,0.2736,0.0000
330,4.0976,111.1716,4.2872,0.2476,0.0000
331,3.7299,110.0911,4.1805,0.2354,0.0000
332,3.9870,109.3837,4.0937,0.2393,0.0000
333,3.7555,111.0255,4.0105,0.2427,0.0000
334,4.0597,110.9544,4.2391,0.2426,0.0000
335,3.7153,111.0750,4.2309,0.3165,0.0000
336,4.3900,111.6062,4.0177,0.2643,0.0000
337,3.7744,110.8490,3.9354,0.2611,0.0000
338,4.0970,110.4434,4.1423,0.2370,0.0000
339,3.7109,111.1476,4.1238,0.2316,0.0000
340,4.9889,111.1165,4.0192,0.2422,0.0000
341,3.7439,110.4138,4.1016,0.2325,0.0000
342,4.0090,111.1670,4.1816,0.2677,0.0000
343,3.7365,111.5708,4.2334,0.2268,0.0000
344,4.4730,111.1127,4.2439,0.2149,0.0000
345,3.7054,111.5680,4.0205,0.2366,0.0000
346,4.0755,110.9820,4.2374,0.2253,0.0000
347,3.6963,110.3582,4.1228,0.2112,0.0000
348,5.0533,112.0585,4.1118,0.2000,0.0000
349,3.7489,111.3184,3.9458,0.2210,0.0000
350,4.0295,111.0417,4.1791,0.2384,0.0000
351,3.7193,111.2783,4.2266,0.2171,0.0000
352,4.4070,111.1507,4.2404,0.2314,0.0000
353,3.7603,111.2544,4.2450,0.2228,0.0000
354,4.0497,111.7223,4.1393,0.1803,0.0000
355,3.7005,109.5820,4.0778,0.1737,0.0000
356,4.4161,110.9622,4.1960,0.2615,0.0000
357,3.7014,111.8677,3.7470,0.1655,0.0000
358,4.0469,111.3808,4.1189,0.2022,0.0000
359,3.6421,111.1052,4.3044,0.2059,0.0000
360,4.4945,111.6915,4.2044,0.1779,0.0000
361,3.6619,108.8431,3.8829,0.1676,0.0000
362,3.9043,109.7152,4.0424,0.1858,0.0000
363,3.6687,111.0467,4.2207,0.1812,0.0000
364,4.3855,111.8674,4.1410,0.1829,0.0000
365,3.7891,111.4103,3.9800,0.2059,0.0000
366,3.9176,111.1203,4.2431,0.2089,0.0000
367,3.6274,111.0685,4.1865,0.1808,0.0000
368,4.1667,111.9267,4.2281,0.2131,0.0000
369,3.6974,110.3397,3.6971,0.1521,0.0000
370,3.9485,111.2421,4.0844,0.1607,0.0000
371,3.6556,111.1773,4.2113,0.1511,0.0000
372,4.7810,111.1877,4.1361,0.1888,0.0000
373,3.6820,110.2109,3.8311,0.1569,0.0000
374,3.9413,111.1868,4.1307,0.1690,0.0000
375,3.6503,111.2047,4.0184,0.1710,0.0000
376,3.9469,109.3283,4.0731,0.2216,0.0000
377,3.6012,111.5749,4.0326,0.1908,0.0000
378,3.8222,109.9880,4.2552,0.1739,0.0000
379,3.7090,111.0909,4.2835,0.1603,0.0000
380,4.2571,111.3667,4.1751,0.1759,0.0000
381,3.6986,111.7659,3.7760,0.1864,0.0000
382,3.8519,111.7995,4.1184,0.2058,0.0000
383,3.6062,111.6770,4.1159,0.1705,0.0000
384,4.3665,110.4074,4.0686,0.2048,0.0000
385,3.6607,111.1437,4.0382,0.1957,0.0000
386,3.8752,111.5349,4.0381,0.1733,0.0000
387,3.5792,111.4561,4.1611,0.1538,0.0000
388,3.9597,110.5559,4.2260,0.1641,0.0000
389,3.6455,111.2927,3.7653,0.1674,0.0000
390,3.9018,111.2976,4.0842,0.1655,0.0000
391,3.6037,111.6038,4.5678,0.1575,0.0000
392,3.8510,111.5665,4.0452,0.1903,0.0000
393,3.7226,111.4684,3.9153,0.1992,0.0000
394,3.8546,111.3210,4.2138,0.1631,0.0000
395,3.6090,111.3792,4.1789,0.1710,0.0000
396,4.3299,111.3940,4.1442,0.1636,0.0000
397,3.6881,111.8174,3.7542,0.1744,0.0000
398,3.9097,111.2297,4.2240,0.1801,0.0000
399,3.6013,111.3668,4.0839,0.1658,0.0000
400,4.3588,110.3028,4.1098,0.1716,0.0000
401,3.7270,111.7476,4.0279,0.1529,0.0000
402,3.8571,111.3289,4.0885,0.1529,0.0000
403,3.5885,111.5630,4.6344,0.1368,0.0000
404,4.0138,111.5140,4.1081,0.1309,0.0000
405,3.7594,111.7316,3.8301,0.1385,0.0000
406,3.9025,110.4603,4.2845,0.1403,0.0000
407,3.6014,111.4250,4.6147,0.1250,0.0000
408,4.0093,111.4457,4.1272,0.1681,0.0000
409,3.6421,111.7366,3.7480,0.1203,0.0000
410,3.9099,111.2806,4.1740,0.1388,0.0000
411,3.6042,111.2462,4.0807,0.1259,0.0000
412,4.4207,110.5203,4.0947,0.1387,0.0000
413,3.8150,111.1334,4.1196,0.1372,0.0000
414,3.8647,111.1246,4.1297,0.1578,0.0000
415,3.6075,111.5544,4.0919,0.1356,0.0000
416,4.3504,110.4852,4.1147,0.1394,0.0000
417,3.7681,112.2596,4.0064,0.1338,0.0000
418,3.8891,111.4716,4.0120,0.1338,0.0000
419,3.6074,111.5872,4.0673,0.1249,0.0000
420,4.1165,109.8822,3.9762,0.1188,0.0000
421,3.6600,111.5221,4.1505,0.1414,0.0000
422,3.8888,111.5034,4.0195,0.1055,0.0000
423,3.6560,112.1466,4.1787,0.1076,0.0000
424,4.3388,111.7348,4.1933,0.1127,0.0000
425,3.7177,111.9702,3.7734,0.1292,0.0000
426,3.8443,111.0152,4.2708,0.1263,0.0000
427,3.6312,111.3895,4.0944,0.1090,0.0000
428,4.4434,111.4805,4.0634,0.1238,0.0000
429,3.8041,111.4292,4.0299,0.1783,0.0000
430,3.8733,111.2930,4.1250,0.1442,0.0000
431,3.6134,111.3435,4.1660,0.1180,0.0000
432,3.8721,111.5743,4.0424,0.1309,0.0000
433,3.7967,112.0062,3.8650,0.1332,0.0000
434,3.8900,112.1088,4.1040,0.1480,0.0000
435,3.6197,111.5136,4.2871,0.1557,0.0000
436,3.8854,111.7743,4.1445,0.1401,0.0000
437,3.7639,110.7917,3.7594,0.1875,0.0000
438,3.9058,111.1504,4.2165,0.1588,0.0000
439,3.6290,112.0659,4.2437,0.1873,0.0000
440,3.9853,111.1959,4.1243,0.1714,0.0000
441,3.6379,111.7520,4.0644,0.2094,0.0000
442,3.9181,111.6390,4.1053,0.1681,0.0000
443,3.6237,112.1589,4.1946,0.1667,0.0000
444,4.3149,111.7563,4.2640,0.1930,0.0000
445,3.7350,112.0886,3.8459,0.1887,0.0000
446,3.8809,110.4253,4.2833,0.3150,0.0000
447,3.6024,111.2833,4.1213,0.2089,0.0000
448,4.0362,110.4862,4.1425,0.2193,0.0000
449,3.7016,111.9039,3.9762,0.2148,0.0000
450,3.8129,111.6424,4.3133,0.2116,0.0000
451,3.5994,112.1362,4.6336,0.2002,0.0000
452,3.8213,110.1365,4.1379,0.2561,0.0000
453,3.6616,111.6587,4.1108,0.2004,0.0000
454,3.9338,111.6933,4.2048,0.1825,0.0000
455,3.6881,112.3775,4.1867,0.1736,0.0000
456,4.2051,111.7559,4.2662,0.1915,0.0000
457,3.7286,112.2055,3.9800,0.1988,0.0000
458,3.8008,112.3660,4.1991,0.1930,0.0000
459,3.6120,111.5974,4.6131,0.2070,0.0000
460,4.1195,111.5125,4.0992,0.2541,0.0000
461,3.7689,111.9687,3.8372,0.2205,0.0000
462,3.8794,111.3684,4.1974,0.2076,0.0000
463,3.5887,111.5428,4.1137,0.2089,0.0000
464,4.2148,111.2530,4.3520,0.2137,0.0000
465,3.6505,111.3029,3.9828,0.2561,0.0000
466,3.8813,111.7370,4.2857,0.2361,0.0000
467,3.9207,111.5996,4.1287,0.2190,0.0000
468,4.4362,111.2907,4.2380,0.2123,0.0000
469,3.8038,111.4307,4.0673,0.2175,0.0000
470,4.0154,111.8580,4.0332,0.2124,0.0000
471,3.8020,111.8799,4.2858,0.2236,0.0000
472,4.4376,111.8410,4.3236,0.2921,0.0000
473,3.7099,111.8374,4.2131,0.2916,0.0000
474,3.9596,112.3224,4.1309,0.1886,0.0000
475,3.7774,111.5583,4.1040,0.1982,0.0000
476,4.3362,110.6535,4.1714,0.1689,0.0000
477,3.7378,111.1681,3.8815,0.1750,0.0000
478,4.0652,111.7116,4.0962,0.1718,0.0000
479,3.7679,111.4030,4.1469,0.1767,0.0000
480,4.3694,112.0663,4.2475,0.2093,0.0000
481,3.6940,110.2344,3.9066,0.1739,0.0000
482,4.0914,111.4315,4.1596,0.2192,0.0000
483,4.1470,111.5876,4.1984,0.1788,0.0000
484,4.5044,111.2094,4.0486,0.1671,0.0000
485,3.8944,111.6617,3.7093,0.1696,0.0000
486,4.1784,111.5188,4.0771,0.1678,0.0000
487,3.7877,111.4721,4.2746,0.1876,0.0000
488,4.5587,111.6216,4.2186,0.1626,0.0000
489,3.8421,111.4759,3.8228,0.1644,0.0000
490,4.1340,111.5084,4.0727,0.2119,0.0000
491,3.7330,111.4164,4.1597,0.1726,0.0000
492,4.7460,111.6767,4.1485,0.1648,0.0000
493,3.8536,111.2143,3.9195,0.1742,0.0000
494,4.1358,111.6161,4.1102,0.1682,0.0000
495,3.7867,112.0915,4.3796,0.1644,0.0000
496,4.4138,111.4953,4.1900,0.1682,0.0000
497,3.7784,111.9019,3.7825,0.1616,0.0000
498,4.1701,111.7406,4.0835,0.2048,0.0000
499,3.7913,111.2139,4.1889,0.1558,0.0000
500,4.1257,110.3197,4.1985,0.1515,0.0000
501,3.8313,111.8416,4.0179,0.1560,0.0000
502,4.1403,111.5744,4.1072,0.1693,0.0000
503,3.7524,111.7878,4.2746,0.1751,0.0000
504,4.9898,111.5855,4.1499,0.1653,0.0000
505,3.7981,111.4483,4.1227,0.1528,0.0000
506,4.1115,111.8560,4.0787,0.1826,0.0000
507,3.8201,111.9926,4.3384,0.1550,0.0000
508,4.5909,111.3921,4.1410,0.1556,0.0000
509,3.8696,111.7470,3.6930,0.1545,0.0000
510,4.2244,112.0026,4.2356,0.1501,0.0000
511,3.7701,112.0450,4.2265,0.1489,0.0000
512,5.2179,111.8569,4.1502,0.1761,0.0000
513,3.8590,112.0884,4.0180,0.1631,0.0000
514,4.1539,111.4858,4.0053,0.2035,0.0000
515,3.7834,111.7146,4.1810,0.1736,0.0000
