frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
1,54.1134,62.4298,60.1313,0.0784,3.5755
2,0.0000,0.0000,0.0000,0.0256,4.5921
3,3.7349,46.4443,4.6708,0.1052,0.8008
4,0.0000,0.0000,0.0000,0.0192,5.1007
5,3.5697,46.3438,4.9001,0.1412,0.8362
6,0.0000,0.0000,0.0000,0.0220,4.8440
7,3.5718,46.2895,5.2573,0.1169,0.8705
8,0.0000,0.0000,0.0000,0.0222,5.5028
9,3.5048,46.6698,5.0109,0.1394,0.8774
10,0.0000,0.0000,0.0000,0.0231,5.8020
11,3.5432,46.4506,5.2264,0.1290,0.8815
12,0.0000,0.0000,0.0000,0.0221,5.5876
13,3.5298,46.5370,5.1692,0.1403,1.0437
14,0.0000,0.0000,0.0000,0.0234,8.2174
15,3.4367,46.2497,5.4029,0.1689,1.1501
16,0.0000,0.0000,0.0000,0.0258,7.6891
17,4.3422,47.5516,4.4004,0.1665,1.4435
18,0.0000,0.0000,0.0000,0.0284,8.3270
19,3.8493,47.6696,4.9927,0.1638,1.5158
20,0.0000,0.0000,0.0000,0.0289,8.5259
21,3.5326,46.3462,4.1124,0.1639,1.4980
22,0.0000,0.0000,0.0000,0.0236,15.2533
23,4.1552,46.2891,4.0249,0.1641,1.2440
24,0.0000,0.0000,0.0000,0.0221,5.7566
25,3.7271,46.2859,4.1077,0.1414,1.6205
26,0.0000,0.0000,0.0000,0.0214,5.3838
27,3.5412,46.2283,4.0707,0.1322,2.0572
28,0.0000,0.0000,0.0000,0.0216,9.6236
29,4.3291,46.5414,4.1690,0.1323,1.6602
30,0.0000,0.0000,0.0000,0.0204,5.5537
31,3.8571,46.9045,4.0173,0.1549,1.7691
32,0.0000,0.0000,0.0000,0.0215,5.3899
33,3.8204,46.5673,4.4078,0.1430,4.7543
34,0.0000,0.0000,0.0000,0.0177,3.6632
35,3.7646,46.3108,4.3005,0.1363,1.6880
36,0.0000,0.0000,0.0000,0.0191,4.5149
37,3.5851,46.7843,4.3794,0.1750,2.3288
38,0.0000,0.0000,0.0000,0.0189,3.9675
39,3.5156,46.4763,4.0155,0.1508,1.9077
40,0.0000,0.0000,0.0000,0.0223,4.9341
41,4.4901,47.7342,4.0050,0.1447,2.3076
42,0.0000,0.0000,0.0000,0.0233,5.6131
43,3.8550,46.8596,4.0616,0.1308,4.0456
44,0.0000,0.0000,0.0000,0.0187,6.8007
45,3.5514,46.6549,4.0362,0.1551,2.6245
46,0.0000,0.0000,0.0000,0.0188,5.5275
47,3.6581,46.5131,3.7079,0.1399,2.8692
48,0.0000,0.0000,0.0000,0.0212,5.8833
49,3.8523,46.6520,4.1014,0.1451,2.6443
50,0.0000,0.0000,0.0000,0.0223,5.5379
51,3.7880,46.5607,3.9700,0.1583,2.6336
52,0.0000,0.0000,0.0000,0.0189,5.3433
53,4.1165,46.4816,4.1056,0.1634,4.7642
54,0.0000,0.0000,0.0000,0.0181,5.5686
55,3.7870,46.4542,4.1247,0.1644,3.3710
56,0.0000,0.0000,0.0000,0.0236,6.0886
57,4.6394,47.0767,4.1156,0.1531,3.2519
58,0.0000,0.0000,0.0000,0.0194,5.5003
59,3.8213,46.6991,4.1039,0.1394,3.1271
60,0.0000,0.0000,0.0000,0.0185,5.5745
61,3.6456,46.5443,3.9034,0.1360,4.8923
62,0.0000,0.0000,0.0000,0.0190,7.7834
63,3.6393,46.5426,4.0077,0.1649,3.1530
64,0.0000,0.0000,0.0000,0.0197,5.1655
65,4.0216,47.2438,4.1098,0.1390,3.5380
66,0.0000,0.0000,0.0000,0.0168,5.4785
67,3.5951,46.4433,3.9583,0.1527,3.5476
68,0.0000,0.0000,0.0000,0.0198,5.0002
69,3.5920,46.8090,3.9719,0.1431,3.5873
70,0.0000,0.0000,0.0000,0.0176,5.2544
71,5.5103,46.2825,4.3424,0.1363,3.7387
72,0.0000,0.0000,0.0000,0.0255,6.6432
73,3.7894,46.9047,4.0787,0.1350,3.7629
74,0.0000,0.0000,0.0000,0.0221,6.1651
75,3.6945,47.5205,3.9361,0.1624,5.2807
76,0.0000,0.0000,0.0000,0.0235,8.1211
77,3.6573,46.6190,4.1118,0.1379,5.6645
78,0.0000,0.0000,0.0000,0.0219,6.4895
79,3.8392,46.8054,3.9819,0.1300,4.1874
80,0.0000,0.0000,0.0000,0.0255,6.8855
81,3.8040,46.3977,3.7700,0.1436,3.6938
82,0.0000,0.0000,0.0000,0.0232,6.8348
83,3.6790,46.5652,3.8748,0.1223,3.9465
84,0.0000,0.0000,0.0000,0.0240,6.2206
85,4.0823,47.3879,4.2233,0.1466,3.7598
86,0.0000,0.0000,0.0000,0.0219,5.2900
87,3.8782,46.8134,4.0027,0.1471,6.1641
88,0.0000,0.0000,0.0000,0.0233,5.7351
89,3.8070,46.5794,4.2410,0.1589,3.7995
90,0.0000,0.0000,0.0000,0.0229,5.3457
91,3.8319,46.2732,4.1553,0.1286,3.6963
92,0.0000,0.0000,0.0000,0.0220,5.0894
93,3.5664,46.3603,4.0061,0.1367,3.4269
94,0.0000,0.0000,0.0000,0.0214,5.1949
95,3.6280,46.5066,3.9183,0.1334,3.2947
96,0.0000,0.0000,0.0000,0.0349,6.3615
97,4.0084,46.5543,4.1283,0.1501,5.5597
98,0.0000,0.0000,0.0000,0.0236,5.4620
99,3.7517,46.3347,3.9847,0.1351,3.5072
100,0.0000,0.0000,0.0000,0.0234,5.3070
101,3.7016,46.5840,3.9639,0.1291,3.3114
102,0.0000,0.0000,0.0000,0.0218,5.0052
103,3.6076,46.7222,3.7710,0.1241,3.9959
104,0.0000,0.0000,0.0000,0.0225,4.9380
105,3.7949,46.5291,4.0660,0.1329,3.6577
106,0.0000,0.0000,0.0000,0.0223,5.2255
107,3.8247,46.5830,3.9630,0.1412,3.4753
108,0.0000,0.0000,0.0000,0.0222,4.9288
109,4.0502,46.7198,4.1722,0.1324,3.9246
110,0.0000,0.0000,0.0000,0.0227,8.9142
111,3.8374,46.7322,4.0767,0.1351,3.3964
112,0.0000,0.0000,0.0000,0.0193,5.1346
113,3.6633,46.4247,3.7975,0.1202,4.0347
114,0.0000,0.0000,0.0000,0.0222,5.5836
115,3.8517,46.5706,4.1307,0.1139,3.6785
116,0.0000,0.0000,0.0000,0.0227,5.1995
117,3.6980,46.6574,3.8837,0.1051,3.7471
118,0.0000,0.0000,0.0000,0.0240,4.7721
119,4.1116,46.9670,4.0517,0.1213,3.6261
120,0.0000,0.0000,0.0000,0.0221,5.2596
121,3.8602,46.5310,3.9970,0.1202,3.4100
122,0.0000,0.0000,0.0000,0.0216,5.3869
