frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
118,0.0000,0.0000,0.0000,0.0164,2.4947
119,0.0000,0.0000,0.0000,0.0166,2.7033
120,0.0000,0.0000,0.0000,0.0173,2.9541
121,5.0672,114.4886,4.2028,0.1740,3.9117
122,0.0000,0.0000,0.0000,0.0187,5.4614
123,0.0000,0.0000,0.0000,0.0193,4.0143
124,0.0000,0.0000,0.0000,0.0209,4.0507
125,0.0000,0.0000,0.0000,0.0192,3.9135
126,0.0000,0.0000,0.0000,0.0199,3.8836
127,4.6709,112.4034,3.7481,0.1465,3.9532
128,0.0000,0.0000,0.0000,0.0214,5.3078
129,0.0000,0.0000,0.0000,0.0214,5.1230
130,0.0000,0.0000,0.0000,0.0216,5.6777
131,0.0000,0.0000,0.0000,0.0212,5.4716
132,0.0000,0.0000,0.0000,0.0229,5.2551
133,4.8259,111.4208,4.0403,0.1601,4.2498
134,0.0000,0.0000,0.0000,0.0189,5.2902
135,0.0000,0.0000,0.0000,0.0184,4.3577
136,0.0000,0.0000,0.0000,0.0190,4.0608
137,0.0000,0.0000,0.0000,0.0200,3.9174
138,0.0000,0.0000,0.0000,0.0206,3.9685
139,5.0903,114.6361,4.1174,0.1618,4.0457
140,0.0000,0.0000,0.0000,0.0231,5.5110
141,0.0000,0.0000,0.0000,0.0222,7.5977
142,0.0000,0.0000,0.0000,0.0243,5.1297
143,0.0000,0.0000,0.0000,0.0236,5.6911
144,0.0000,0.0000,0.0000,0.0233,5.4327
145,4.9644,112.9505,3.8469,0.1813,4.5031
146,0.0000,0.0000,0.0000,0.0255,9.9421
147,0.0000,0.0000,0.0000,0.0273,8.1809
148,0.0000,0.0000,0.0000,0.0277,7.4557
149,0.0000,0.0000,0.0000,0.0242,7.2828
150,0.0000,0.0000,0.0000,0.0248,6.3359
151,4.6856,109.4358,3.9874,0.1653,3.8521
152,0.0000,0.0000,0.0000,0.0184,5.6677
153,0.0000,0.0000,0.0000,0.0180,3.9632
154,0.0000,0.0000,0.0000,0.0153,4.3459
155,0.0000,0.0000,0.0000,0.0164,2.6633
156,0.0000,0.0000,0.0000,0.0180,2.7320
157,5.0574,113.2941,4.2961,0.1520,4.4840
158,0.0000,0.0000,0.0000,0.0188,7.7539
159,0.0000,0.0000,0.0000,0.0203,4.4693
160,0.0000,0.0000,0.0000,0.0199,3.8625
161,0.0000,0.0000,0.0000,0.0201,4.0818
162,0.0000,0.0000,0.0000,0.0227,4.3187
163,4.4051,112.2714,3.7564,0.1555,4.0677
164,0.0000,0.0000,0.0000,0.0223,7.0388
165,0.0000,0.0000,0.0000,0.0177,5.6672
166,0.0000,0.0000,0.0000,0.0203,4.0393
167,0.0000,0.0000,0.0000,0.0193,4.0430
168,0.0000,0.0000,0.0000,0.0199,4.0559
169,4.7393,111.8950,3.8013,0.1645,4.2997
170,0.0000,0.0000,0.0000,0.0282,7.9963
171,0.0000,0.0000,0.0000,0.0347,8.2551
172,0.0000,0.0000,0.0000,0.0289,8.4854
173,0.0000,0.0000,0.0000,0.0250,8.8423
174,0.0000,0.0000,0.0000,0.0249,6.6590
175,5.2404,110.5465,3.9934,0.1492,5.3925
176,0.0000,0.0000,0.0000,0.0216,9.5754
177,0.0000,0.0000,0.0000,0.0225,5.2719
178,0.0000,0.0000,0.0000,0.0229,5.7271
179,0.0000,0.0000,0.0000,0.0225,4.9180
180,0.0000,0.0000,0.0000,0.0242,6.0288
181,4.7392,110.9476,4.1161,0.2000,4.2619
182,0.0000,0.0000,0.0000,0.0284,8.8730
183,0.0000,0.0000,0.0000,0.0275,7.3127
184,0.0000,0.0000,0.0000,0.0291,7.8208
185,0.0000,0.0000,0.0000,0.0238,8.3250
186,0.0000,0.0000,0.0000,0.0245,5.7900
187,4.5930,110.4451,4.0798,0.1875,4.0879
188,0.0000,0.0000,0.0000,0.0291,7.2405
189,0.0000,0.0000,0.0000,0.0288,7.3658
190,0.0000,0.0000,0.0000,0.0284,7.0690
191,0.0000,0.0000,0.0000,0.0289,8.1761
192,0.0000,0.0000,0.0000,0.0289,7.1545
193,4.7084,110.2772,3.7195,0.1934,4.2279
194,0.0000,0.0000,0.0000,0.0278,7.4892
195,0.0000,0.0000,0.0000,0.0284,7.7660
196,0.0000,0.0000,0.0000,0.0282,8.3189
197,0.0000,0.0000,0.0000,0.0287,7.8116
198,0.0000,0.0000,0.0000,0.0268,8.5817
199,5.8409,110.2613,4.2417,0.1425,4.4388
200,0.0000,0.0000,0.0000,0.0274,7.7035
201,0.0000,0.0000,0.0000,0.0286,7.8386
202,0.0000,0.0000,0.0000,0.0230,7.8692
203,0.0000,0.0000,0.0000,0.0248,5.9530
204,0.0000,0.0000,0.0000,0.0240,6.6949
205,4.5623,110.6418,4.2157,0.1545,4.1503
206,0.0000,0.0000,0.0000,0.0291,7.8802
207,0.0000,0.0000,0.0000,0.0223,8.3763
208,0.0000,0.0000,0.0000,0.0250,6.8783
209,0.0000,0.0000,0.0000,0.0250,7.2491
210,0.0000,0.0000,0.0000,0.0260,6.4456
211,5.0407,111.6313,4.0555,0.1489,4.1436
212,0.0000,0.0000,0.0000,0.0236,8.5116
213,0.0000,0.0000,0.0000,0.0235,6.8675
214,0.0000,0.0000,0.0000,0.0246,6.6346
215,0.0000,0.0000,0.0000,0.0259,6.5775
216,0.0000,0.0000,0.0000,0.0254,6.9989
217,4.7758,110.4515,3.7515,0.1950,4.1477
218,0.0000,0.0000,0.0000,0.0222,8.1295
219,0.0000,0.0000,0.0000,0.0240,7.5217
220,0.0000,0.0000,0.0000,0.0241,6.8780
221,0.0000,0.0000,0.0000,0.0245,6.8563
222,0.0000,0.0000,0.0000,0.0247,6.1675
223,5.2371,111.4332,4.1064,0.1409,3.5741
224,0.0000,0.0000,0.0000,0.0274,7.8271
225,0.0000,0.0000,0.0000,0.0279,7.9700
226,0.0000,0.0000,0.0000,0.0267,8.1712
227,0.0000,0.0000,0.0000,0.0287,7.0611
228,0.0000,0.0000,0.0000,0.0281,8.3508
229,4.5499,110.1416,4.2513,0.1874,3.4296
230,0.0000,0.0000,0.0000,0.0236,6.7328
231,0.0000,0.0000,0.0000,0.0242,6.8399
232,0.0000,0.0000,0.0000,0.0236,6.4309
233,0.0000,0.0000,0.0000,0.0249,6.5011
234,0.0000,0.0000,0.0000,0.0247,6.3887
235,4.1495,110.2088,3.9814,0.2063,3.2625
236,0.0000,0.0000,0.0000,0.0216,6.9947
237,0.0000,0.0000,0.0000,0.0227,5.6755
238,0.0000,0.0000,0.0000,0.0225,5.7246
239,0.0000,0.0000,0.0000,0.0222,5.8557
240,0.0000,0.0000,0.0000,0.0238,5.5429
241,4.7243,110.7754,3.9519,0.1924,2.8917
242,0.0000,0.0000,0.0000,0.0216,5.5471
243,0.0000,0.0000,0.0000,0.0223,5.3021
244,0.0000,0.0000,0.0000,0.0162,5.7823
245,0.0000,0.0000,0.0000,0.0164,3.1595
246,0.0000,0.0000,0.0000,0.0180,2.8895
247,5.4312,111.6987,4.3408,0.1947,2.8325
248,0.0000,0.0000,0.0000,0.0224,5.2148
249,0.0000,0.0000,0.0000,0.0189,5.8070
250,0.0000,0.0000,0.0000,0.0194,5.0879
251,0.0000,0.0000,0.0000,0.0202,4.0020
252,0.0000,0.0000,0.0000,0.0192,6.3117
253,4.6873,111.1996,4.3540,0.2204,3.6732
254,0.0000,0.0000,0.0000,0.0259,8.2349
255,0.0000,0.0000,0.0000,0.0233,7.1108
