frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
1,48.4736,124.3223,59.3980,0.0971,3.8904
2,0.0000,0.0000,0.0000,0.0232,4.6709
3,3.8137,108.9996,4.9883,0.1099,0.8868
4,0.0000,0.0000,0.0000,0.0209,4.5529
5,3.6095,109.0187,5.1899,0.1353,0.8529
6,0.0000,0.0000,0.0000,0.0223,4.4665
7,3.7102,108.7657,5.7143,0.1417,0.9055
8,0.0000,0.0000,0.0000,0.0230,5.0877
9,3.5507,108.9421,5.3820,0.1391,1.0551
10,0.0000,0.0000,0.0000,0.0231,6.6547
11,4.6179,109.0379,5.4948,0.1270,1.0716
12,0.0000,0.0000,0.0000,0.0234,6.3467
13,3.8025,108.8482,4.4783,0.1484,1.1198
14,0.0000,0.0000,0.0000,0.0249,6.7615
15,3.8130,108.9286,4.3499,0.1991,1.2999
16,0.0000,0.0000,0.0000,0.0282,8.5824
17,3.6461,108.9555,4.2316,0.1821,1.2990
18,0.0000,0.0000,0.0000,0.0224,7.2507
19,3.9574,109.0739,4.4086,0.1518,1.5925
20,0.0000,0.0000,0.0000,0.0249,8.9589
21,3.7682,108.9470,4.2587,0.1385,1.8582
22,0.0000,0.0000,0.0000,0.0229,9.1886
23,4.1633,109.4153,4.4341,0.1413,1.9774
24,0.0000,0.0000,0.0000,0.0230,7.1820
25,3.8859,109.4633,4.3465,0.1357,1.8459
26,0.0000,0.0000,0.0000,0.0223,6.4019
27,3.7974,108.8574,4.3290,0.1290,1.3921
28,0.0000,0.0000,0.0000,0.0240,6.3018
29,4.1485,108.9943,4.3854,0.1771,1.7276
30,0.0000,0.0000,0.0000,0.0202,5.6422
31,3.7792,108.9685,4.1066,0.1350,2.1829
32,0.0000,0.0000,0.0000,0.0229,7.0104
33,3.6605,109.0058,4.2550,0.1702,2.2453
34,0.0000,0.0000,0.0000,0.0230,5.7758
35,3.9396,108.9074,4.2334,0.1648,1.7380
36,0.0000,0.0000,0.0000,0.0197,6.2992
37,4.2691,108.7536,4.5522,0.1725,1.8864
38,0.0000,0.0000,0.0000,0.0197,5.3456
39,3.8891,108.9068,4.3939,0.1909,2.3743
