220
15
12
12
92
13
14
15
91
16
16
15
94
17
13
13
91
14
13
13
89
18
17
16
106
18
15
16
98
17
18
16
97
14
13
13
89
16
13
13
101
13
13
13
96
12
12
11
102
12
12
12
86
10
10
9
88
12
11
17
87
15
13
13
90
14
13
15
88
10
10
9
86
11
11
11
87
14
14
12
88
11
11
11
86
12
12
11
89
11
15
11
92
14
13
13
89
14
15
16
89
12
10
11
87
15
14
15
90
10
11
10
86
13
13
13
89
14
14
12
92
13
14
13
93
13
12
11
90
14
14
14
93
14
11
13
92
12
13
14
89
10
12
11
87
13
13
12
90
13
12
12
88
15
15
14
99
15
15
14
92
14
14
13
97
16
13
14
89
14
12
14
89
14
14
13
89
15
13
12
88
11
11
11
90
13
13
17
87
15
13
13
93
14
11
11
88
13
14
13
88
17
17
19
96
16
19
13
89
14
13
12
95
14
13
13
93
15
15
14
89
15
15
13
98
17
17
17
93
16
14
15
101
20
19
18
96
20
19
19
105
19
18
17
99
18
18
17
98
18
17
17
93
14
17
12
97
15
16
13
90
19
23
19
93
17
15
26
94
15
14
12
92
16
17
16
92
18
18
17
100
17
17
17
93
18
23
18
97
18
19
16
95
19
18
20
99
19
18
16
99
22
18
17
96
19
17
17
95
21
21
18
97
27
15
15
92
20
18
18
98
18
18
19
93
19
18
17
93
16
16
17
92
18
19
17
96
22
19
19
104
20
20
18
106
19
18
17
95
18
18
16
96
16
17
15
93
19
18
17
97
15
14
14
101
14
14
13
90
18
15
15
99
21
19
17
95
21
20
19
100
21
20
19
97
20
20
19
98
21
20
18
103
21
21
20
99
18
17
17
94
19
20
18
94
20
20
18
95
17
16
17
96
19
19
18
95
18
17
16
93
19
18
18
101
19
18
20
95
17
15
16
94
20
20
20
95
17
18
18
96
18
16
16
95
18
17
18
94
20
19
18
105
16
16
17
96
15
15
14
91
20
25
20
101
18
18
18
109
16
15
14
94
17
17
17
102
20
19
17
96
22
18
19
104
22
22
21
98
17
17
16
96
18
19
20
97
16
17
19
99
19
21
18
101
20
20
18
95
17
16
16
93
19
20
20
100
19
19
18
98
18
17
17
94
17
16
14
95
18
18
16
99
16
24
14
96
19
18
18
96
15
14
14
91
16
15
15
90
15
14
14
93
15
15
15
93
13
13
13
91
16
13
13
94
14
13
13
91
14
23
15
91
13
11
10
93
11
9
10
90
9
9
9
84
13
12
12
89
12
11
11
92
11
11
11
89
12
21
12
