7.3681,21.3021,12.8143,3.1378,50.3777
10.0521,18.3542,8.2873,3.7458,48.5606
7.4575,22.7878,10.4905,3.4282,63.8360
7.4154,21.8579,11.8498,3.1953,55.6816
7.8716,17.4962,8.3558,3.6044,68.6720
7.3798,21.7105,13.3909,3.4707,49.0481
7.3850,21.2970,15.2154,3.4811,65.6215
7.3036,21.2481,12.0291,3.6278,50.7914
7.3193,21.3699,10.2522,3.6829,68.3757
7.3036,21.2895,13.6657,3.3138,49.4274
7.3355,21.3031,13.1175,3.5722,55.6717
7.3516,21.7228,12.9380,3.4959,47.4917
7.5108,21.3111,12.8068,3.2694,51.1019
7.3211,21.1239,13.8708,3.4657,55.2185
7.3559,22.8368,12.9793,3.4671,63.3609
8.8531,21.2506,12.7223,3.0160,62.1580
7.8895,21.1581,13.8640,3.2480,58.8404
7.8834,21.5988,12.3435,3.4821,51.6922
7.3278,21.2610,11.2977,3.1710,54.9425
7.3440,21.2445,9.6902,3.0978,56.6235
7.4196,21.2814,11.5046,2.9061,62.8883
7.3835,21.2000,12.2516,3.1018,40.0631
7.3547,21.2006,12.3709,2.8994,50.1744
7.4520,22.0789,11.0915,2.8052,54.5724
7.3777,21.2829,11.7058,2.8172,51.8164
7.3452,21.2103,11.5471,3.0060,50.8914
7.3676,21.2896,10.9913,3.2325,53.1190
7.3757,21.2657,10.2124,3.0267,71.1195
7.3406,21.2517,10.1985,3.0196,60.1896
7.3566,21.4346,11.1030,3.0637,67.0421
7.4694,21.2750,11.0327,3.0434,66.1795
8.0719,17.5647,8.0626,2.8474,74.4534
7.8579,22.0048,11.7344,3.3295,53.0734
7.3615,21.1771,12.8401,3.1788,58.4425
7.3814,21.2647,12.4825,3.1161,52.7553
7.5197,21.5901,9.4935,2.8970,59.4997
7.3517,21.2080,13.3925,3.1929,76.8549
7.6572,17.3824,8.9012,2.9657,54.0935
9.0326,22.4981,11.7724,3.4359,72.2610
7.9865,21.2780,12.7040,3.1164,52.9151
7.4368,21.2680,10.1264,3.3853,45.7835
7.3381,21.5390,10.2836,2.9941,48.8452
7.3483,21.2624,11.0272,3.0859,68.2762
7.3133,21.2844,9.9920,3.1853,69.2250
9.5352,22.4266,9.5016,3.0632,72.4734
10.2072,25.0390,9.4684,2.7947,69.4907
7.3838,21.2610,9.5926,2.7163,66.0463
7.4201,21.5011,12.0896,2.9919,64.9973
7.3237,21.2919,10.8430,3.0775,75.4639
7.3589,21.2691,10.8357,3.2363,47.3000
7.4306,21.3537,11.7962,3.1905,52.2290
7.3354,21.3145,10.7279,3.0119,53.6103
7.3540,21.2448,11.4351,3.1614,67.8047
7.5429,21.5610,11.6229,2.7950,64.4782
7.3770,21.3339,9.9443,2.7878,51.5570
7.2661,21.3483,12.2616,3.1252,38.9988
8.9550,22.3028,11.7568,2.9755,51.0099
7.8483,21.2228,11.7803,2.9008,52.2478
8.1274,15.7787,7.2662,3.4211,50.4066
7.9941,21.8692,10.7115,3.4473,62.9779
7.4776,21.2966,10.2057,3.1695,51.8506
7.3299,21.2245,10.2514,3.3386,46.8556
7.3372,21.2313,9.1793,3.0551,50.1971
7.3118,21.2691,10.7809,2.8858,50.7524
7.0330,19.5414,9.5488,2.7962,47.0806
8.2523,22.1114,11.6811,2.8572,49.0980
7.3343,21.3192,11.8203,2.8176,57.7086
7.3250,21.3181,10.5631,2.7866,72.0072
7.3702,21.3288,10.9593,2.8126,69.5291
8.2036,19.1900,11.0199,2.6739,64.9126
7.3208,21.3170,10.9594,2.8632,68.5396
7.5580,21.4206,10.2356,2.7971,61.9887
7.2078,20.0335,10.3305,2.7418,24.6864
7.3869,21.2631,10.1588,2.9485,44.2427
7.3608,21.8533,11.8353,3.2504,53.7002
7.5378,21.2715,11.0195,2.9750,51.1962
7.3943,21.2479,13.7272,3.0007,56.6299
7.4046,23.0860,15.3034,3.2415,68.9645
8.9181,21.3093,14.5512,3.2880,71.9334
7.9922,21.2033,14.3171,3.6836,67.8038
7.3726,21.5031,14.6642,3.0146,57.4455
7.3319,21.3117,14.5284,3.2644,56.5636
7.4596,21.4217,11.7635,3.6430,57.7122
7.3848,21.4447,12.7230,3.8228,52.6247
7.4179,21.3069,11.8217,3.3438,48.1097
7.3641,22.5385,13.6930,3.5365,50.8679
7.3781,21.8499,13.1083,3.9682,55.6955
7.3616,21.2644,13.2855,3.6075,46.4810
7.3938,21.2932,13.9574,3.6457,52.7099
7.3548,21.4051,13.7851,3.7291,56.7259
7.3984,21.2768,16.4400,3.7646,52.1202
7.3957,21.5474,15.2131,3.5472,72.2966
7.3622,21.2322,15.0960,3.6392,68.6704
7.3533,21.3232,15.9789,3.6387,64.7059
7.3930,21.3999,14.3015,3.6340,65.2716
7.3221,21.3180,14.8922,4.2219,72.2458
6.8324,15.9909,10.5744,3.2411,68.3612
9.9921,18.6070,12.3674,3.1602,66.8733
7.2686,21.2472,12.9682,3.3767,53.1393
9.6895,23.0757,13.9103,3.8817,51.4428
7.6052,21.3627,12.8496,3.6383,53.5442
7.3765,21.2454,13.0845,3.6116,53.6820
9.3942,22.3088,13.5782,3.9444,72.7744
7.8820,21.2369,12.2850,3.7169,55.8792
7.2995,21.1983,13.1260,3.9692,67.4070
6.9108,19.0696,11.9501,3.6082,46.4613
7.4039,21.3407,12.5089,3.7518,66.9947
7.3602,21.4561,12.3838,3.9134,53.8865
7.2560,16.3419,9.0106,3.3107,63.0808
9.6333,20.5896,12.5780,3.5460,54.6531
7.2919,21.3001,12.5490,3.7384,62.1206
7.2951,21.3760,13.1363,3.7668,61.4258
7.3334,21.2382,10.8727,3.4938,51.0619
7.3082,21.1995,11.8606,3.7680,49.8637
7.3164,21.3382,10.1626,3.6814,42.5014
7.3462,21.2419,12.3139,3.4516,64.6464
7.3731,21.2705,13.3834,3.4847,68.4883
7.5067,21.4447,12.3851,3.4194,47.2441
7.4172,21.3321,13.8158,3.4750,49.9599
7.3648,22.0413,13.9760,3.9265,50.6914
8.8798,22.1645,11.3586,3.4468,73.1503
8.9554,21.7597,13.8799,3.3946,70.0104
7.3916,22.0564,12.8725,3.6771,72.0024
7.4079,21.3099,12.2793,3.7661,59.2368
7.3487,21.2963,11.3401,3.9275,70.0874
7.3215,21.2254,11.2745,3.7932,70.3854
7.4576,21.3035,12.3506,3.8259,50.0624
7.3500,21.3450,12.1904,3.6316,50.4830
8.5195,22.1252,12.2291,3.8011,45.3251
7.2521,21.3632,10.6882,3.8900,67.8065
7.3132,21.3424,12.5956,3.6213,67.1275
7.3618,21.3097,12.6297,3.7384,67.9604
7.4274,21.2707,14.2141,3.6657,73.4221
7.3572,21.5991,15.2159,3.7587,51.0691
7.3926,21.2078,13.1725,3.5069,73.7202
7.3528,21.4267,13.1925,3.4623,66.5657
7.3293,21.2915,16.2849,3.3085,71.7858
7.3257,21.2481,13.4152,3.5655,52.4455
7.3431,21.3464,14.8387,3.5357,47.9361
7.4384,21.5104,13.5871,3.0899,67.3742
7.3485,21.3310,11.1196,3.3097,69.8912
7.3272,21.2328,13.7209,3.3083,68.4108
19.7590,32.7322,22.3354,4.8425,71.3309
10.6151,26.5752,14.7262,4.1900,52.8935
9.8234,25.4447,14.9031,4.0231,52.8057
9.6082,25.0405,14.8567,4.3292,67.1654
9.4860,25.0367,11.1530,3.9356,61.3887
9.5642,25.0540,15.0852,3.8273,56.4693
9.6059,25.1349,15.4570,4.1485,64.6537
11.5018,22.0650,11.5390,2.9929,67.9013
7.9097,21.2063,11.9098,3.1245,44.8497
7.3316,21.3035,11.5678,2.8193,57.9778
7.3303,21.2968,12.6234,3.1710,52.5785
7.3135,21.2334,11.6521,3.3772,45.4238
7.3152,22.2179,13.3167,3.4311,52.7191
7.4703,21.2730,11.1299,3.2523,52.8745
7.3271,21.3094,11.0489,3.3627,50.9519
7.3079,21.3197,11.8392,3.8474,50.6858
7.3159,21.2365,12.8579,3.5651,54.0246
7.2830,21.3600,12.3973,3.5729,47.3868
7.3682,21.2937,13.4732,3.4244,65.4405
7.3571,21.3146,11.7881,3.5474,62.9928
7.3399,21.2943,11.5844,3.4931,43.2883
7.3596,21.2245,14.6633,3.6798,51.0728
7.3668,21.3490,13.1678,3.8626,45.2538
7.3615,23.0698,15.7507,4.2934,48.5246
7.4057,21.5111,15.1335,3.7189,55.2308
7.3292,21.3347,13.3814,3.7103,71.2444
7.3164,21.2171,11.2302,3.8614,60.3749
9.5129,21.6451,11.0771,4.8330,62.9319
9.6270,21.9505,11.3244,4.6077,70.4904
9.5192,21.9680,13.0491,4.7731,62.6906
9.5110,19.5011,11.6656,3.5605,65.7618
7.3168,18.6499,12.4203,3.7456,67.8674
7.3823,18.7606,12.8888,3.7510,52.2173
7.3203,18.7006,12.3486,4.0474,65.5831
7.3444,18.9379,9.9211,3.9423,59.8543
7.3017,18.6955,11.1685,3.8271,67.0072
7.3685,18.7026,10.8252,3.5906,73.5131
7.3561,18.7299,11.4348,3.9940,72.4852
7.3685,18.6592,11.2073,3.8211,67.9439
7.3835,18.7051,11.4560,3.8257,67.6297
7.3490,18.7463,11.4394,3.7150,46.7503
7.3684,18.6239,11.3982,3.7415,72.8680
7.3708,18.5726,10.8730,3.7608,66.4228
11.5824,26.2405,17.1413,5.2626,68.7732
9.7110,24.9251,17.6122,5.2342,70.5175
9.5562,25.6774,17.7454,5.4276,73.5934
9.8250,21.2247,14.7398,4.4665,60.7440
8.6860,20.4486,13.6864,5.2006,58.9784
9.8470,22.5320,15.9895,4.7765,56.8550
8.0352,21.3330,15.7225,4.4987,68.4106
7.3590,22.0214,14.3483,4.8721,53.3992
7.3953,21.3879,15.1591,4.5724,48.4853
7.3768,21.3311,14.8861,4.3986,52.0074
7.3815,21.3233,16.3908,4.5154,51.3890
7.3743,21.3177,15.0504,4.5528,47.7048
7.3916,21.3262,17.8096,4.8010,49.6716
7.3627,22.1890,15.7406,4.7834,62.9243
7.3479,21.2699,15.4624,4.3621,65.5577
7.3267,21.3942,13.3714,4.5884,49.3193
7.3659,21.2999,16.2575,4.7231,66.3536
7.3074,21.3566,17.1698,4.9140,65.2522
7.3716,21.4506,14.9005,5.1820,63.0953
7.3630,21.2551,15.8026,4.9942,58.5851
7.3232,21.4742,15.5160,5.3182,48.3684
7.4682,21.3374,14.9040,5.6610,66.6294
7.3918,21.3326,15.5141,5.4076,65.3539
7.5387,21.4387,15.0439,5.5192,63.4595
7.3935,21.3191,16.2606,5.9025,54.1243
7.4376,21.3781,15.7462,5.5988,51.8393
7.4142,21.3268,16.2928,5.6822,64.2840
7.3609,21.3576,14.7801,5.4493,50.0521
7.7188,21.7849,15.7929,5.5671,61.1363
7.3993,21.3387,15.7000,5.4040,61.1580
7.1523,21.3981,15.7223,5.6214,66.1059
7.4123,21.3160,16.2542,5.5704,65.4471
7.3399,21.3030,16.5221,5.5571,68.2779
9.3918,22.2467,17.5936,5.9798,66.7881
8.3514,14.5459,10.9334,5.3968,63.7725
10.6992,17.1688,14.7376,6.7847,61.6097
9.3333,16.9815,12.3388,6.4721,67.8743
7.3334,12.2732,10.2574,4.7915,67.3445
7.0415,12.1673,9.0622,4.6556,56.0734
9.8944,17.7054,11.6961,6.2175,68.4866
9.1533,16.6451,11.6794,6.2613,51.2609
9.1593,16.6221,12.7897,6.6659,60.7630
9.3772,16.7894,13.4935,6.6397,67.7002
9.0913,16.5800,12.6671,6.6996,68.9620
9.1157,16.6065,13.0460,5.1029,67.1289
7.6848,13.5059,10.0425,5.4064,69.3604
9.3659,14.0945,9.5480,4.7543,57.2373
7.1132,12.9705,10.5317,4.7281,54.6565
6.9756,13.3143,11.3555,4.9415,51.4131
6.6876,13.3740,11.0502,4.6520,46.2362
6.8053,14.6199,11.6511,4.6921,58.2316
7.0692,17.4701,13.6207,5.3990,57.4410
9.5358,20.1117,14.5467,5.3651,57.4407
8.4353,19.2358,14.4215,5.6672,62.2402
7.7089,21.0213,14.7315,5.8625,47.6758
8.4596,19.9839,14.3409,5.7962,49.4194
7.1073,13.4273,9.7889,4.9486,63.7279
6.7700,14.3580,9.5498,4.3261,68.9961
6.9267,16.0549,9.7915,4.2617,70.9652
7.6810,18.8269,10.7499,4.4057,65.3365
7.3474,18.7663,13.8805,4.5133,68.4925
7.4095,19.6037,10.9195,4.0214,65.0459
7.3645,18.8264,11.0972,3.9010,67.8109
7.5027,18.8898,10.5358,4.1165,66.9552
7.4320,18.8698,10.7977,4.2470,68.6535
7.4522,18.7462,10.7135,4.2012,71.8869
7.4392,18.7099,10.5575,4.3843,58.9091
7.4520,18.8465,12.4958,4.7581,52.4476
7.8358,18.7452,11.1454,4.8122,46.4614
7.5620,18.9047,12.9135,4.8316,53.7882
7.5315,18.8181,15.3185,4.8380,50.4939
7.4655,18.8181,15.2169,4.8566,53.6429
7.4551,19.0608,14.4397,4.9977,50.0467
7.5776,18.7846,12.9017,4.4236,49.3125
7.4302,18.8458,12.4203,4.3921,47.9116
7.4284,18.7365,13.5736,4.5865,47.6750
7.4107,18.8995,12.0796,4.4901,53.1201
7.4199,18.8196,13.0729,4.4544,65.2332
7.6802,19.3574,12.7504,4.5736,57.6384
7.5813,18.7941,11.5133,4.3643,50.7470
7.6191,18.8284,12.7022,4.3063,47.5440
6.8440,14.2966,9.7047,4.0612,51.0935
7.2157,13.6310,7.8043,4.0166,53.3324
7.2635,13.2859,9.6510,4.0333,49.7663
7.2613,13.0120,9.9335,4.0088,44.7844
8.3558,13.8825,9.3063,3.9468,50.5086
7.4802,12.9740,9.7721,3.9973,63.7764
6.8832,13.0008,10.2591,4.2763,64.5806
7.0339,12.9358,10.0058,4.1535,57.8710
7.0843,12.9741,9.2716,4.2279,64.4421
6.8082,12.9247,8.9945,3.9270,65.3456
12.0045,19.5707,14.9234,4.8413,62.6601
6.9675,14.9585,12.2125,4.6322,58.2293
8.8103,15.7981,13.1276,4.5261,66.7379
7.4084,15.1392,13.6173,4.8206,46.0145
9.2413,16.6058,13.3628,5.5966,54.1935
9.2758,16.2560,12.3070,5.5678,51.5934
9.2477,16.2532,10.7009,5.5323,49.2659
9.2431,16.4703,11.3297,5.1556,45.8013
9.1758,16.2374,11.7742,5.0843,48.7283
9.2512,13.2548,9.7368,4.2250,63.5322
7.1487,13.4600,9.6137,4.2868,60.4908
7.2906,12.6684,9.0786,4.2479,48.7145
7.4676,12.4109,7.7760,3.7699,45.5756
6.4892,12.3736,7.4637,3.3019,51.3716
6.5493,16.0538,9.7771,3.7386,47.8812
8.5237,16.3087,11.0290,3.7434,47.3952
7.6499,16.9038,11.6207,3.9158,49.9098
7.0509,17.7117,10.8268,4.2512,63.1594
7.1515,17.0641,9.7173,3.8717,54.1954
7.0754,16.9938,10.3155,4.1108,47.5045
8.1506,19.7246,17.9453,5.6801,58.4994
7.5907,22.7110,14.9570,5.1367,68.6046
9.6675,21.6512,13.5335,4.8087,62.3391
7.3092,21.8449,14.6302,4.6668,47.5489
7.3534,21.4902,16.7857,4.7278,51.6429
7.3236,21.4054,16.2771,4.7634,46.2305
8.1763,22.1661,15.8085,4.7910,68.0581
7.3100,21.4569,15.0099,4.5757,69.6475
7.2809,21.9812,14.0339,4.5025,60.2015
7.5155,21.6555,14.9382,4.2830,62.6078
7.4135,21.4145,16.0690,4.5171,51.5859
7.3151,23.4310,13.7735,4.8399,70.6405
8.8241,21.3266,14.6411,4.3032,61.9050
9.9305,21.7824,15.7289,4.4510,58.1072
7.4263,21.5839,13.4203,4.4527,59.1168
7.3277,21.4464,15.9015,4.5657,59.7587
7.3931,21.3561,16.4151,4.5953,42.2404
7.8362,22.7668,15.5010,5.3599,66.5361
7.4667,16.8136,11.6754,4.2136,65.8307
9.1247,17.0485,10.3108,4.5803,68.9357
7.3910,16.9295,10.2634,4.2851,58.1310
9.1199,16.0094,8.8614,4.3836,61.6257
9.1709,16.1866,9.6516,4.6389,40.3520
9.5666,15.8596,12.7461,4.7534,63.0743
7.6282,13.5998,7.8946,3.5477,65.3297
7.2470,16.3020,9.9570,4.1831,66.3109
7.7884,16.2928,11.5744,4.6680,58.6764
8.2122,16.3808,13.3335,4.9133,56.1602
8.9435,16.3475,12.1038,5.2280,56.3772
8.0625,16.8464,11.1826,4.7274,63.1811
7.9024,16.1873,12.5426,5.0206,48.3471
7.4383,15.7347,11.1933,4.6661,47.9676
10.4656,16.6628,11.6640,4.3938,53.8138
7.4525,14.9642,12.9100,4.5991,42.0742
6.6018,15.1870,13.1344,4.6289,45.4479
6.5679,17.3738,13.9266,4.8375,48.2942
6.8566,17.7581,15.5565,4.9744,42.8544
7.1719,18.5134,14.8979,5.0342,49.3826
7.1217,20.7951,18.0660,5.3415,45.6757
7.3858,21.5837,16.2497,4.9260,56.8548
7.1813,23.1796,17.0469,4.9424,57.6498
7.3463,21.9873,17.1420,5.3241,60.2003
7.2817,21.4572,14.6102,5.0223,51.6286
7.2082,21.2978,14.7733,4.3607,53.3600
7.3843,21.5819,14.9796,4.4127,44.6415
7.2195,21.4794,14.1639,4.3795,65.7577
7.2560,21.5562,13.7385,4.7240,58.7253
7.1989,21.3456,12.6383,5.0642,55.7530
7.2688,21.3990,17.5205,5.2085,56.6032
7.2555,21.3214,16.7689,4.9913,55.6629
7.2680,21.3408,17.5983,5.3756,65.4173
7.1537,21.3850,17.9371,5.1336,59.3906
7.5100,22.3955,18.0783,5.9676,62.0486
7.4874,21.4205,19.4250,5.9457,61.7214
7.1576,21.4066,17.5609,5.9669,49.9080
7.2714,21.4303,15.5430,6.3047,56.4506
7.7349,22.4369,17.2395,6.5894,62.9993
7.2845,21.4031,17.1210,5.9638,62.2276
7.2020,21.3225,16.0385,5.8420,61.5950
7.1763,21.4098,15.5759,5.3301,63.5079
7.1211,22.6915,14.3822,5.5950,61.2102
8.6910,22.0761,14.8564,5.4133,56.9632
7.9180,21.3058,15.2753,5.4686,65.0323
8.0192,21.5662,15.5171,6.1162,62.7813
7.2273,21.3723,16.4870,5.9221,62.9913
7.2622,21.4612,15.6141,6.0477,55.6148
19.5447,32.2864,24.1850,8.8992,66.0847
9.7041,26.9932,20.7712,7.9179,63.6136
9.4334,26.0390,17.1612,7.3943,66.9721
9.3087,25.1495,18.5039,7.5903,58.4476
9.3789,25.1123,23.6813,8.0180,64.8095
9.4176,25.4665,17.0898,7.5498,61.4763
9.3881,24.7391,16.6201,5.6367,63.6160
8.3017,21.3074,15.0108,5.3060,64.0741
8.0390,18.7727,10.6802,5.3039,58.2042
7.2995,18.6556,13.2848,5.3451,53.4150
7.2929,18.7471,12.8663,5.4748,63.6189
7.3972,18.8186,13.2325,5.8460,68.7057
7.2739,18.8243,12.7902,6.6006,63.5110
7.2651,18.7287,12.9351,6.3491,58.7220
7.3625,18.6891,12.9487,6.1867,59.8130
7.3038,18.7384,13.1158,5.6272,69.2148
7.3115,19.4251,11.6109,5.2197,57.4328
7.3997,18.8714,13.3623,5.2693,68.0973
7.3708,18.7053,14.6746,5.8627,59.3866
7.4122,18.9029,14.7374,5.7099,55.2376
7.4705,18.7293,16.4430,6.0349,63.3223
7.3180,18.7090,17.7851,6.5413,58.6466
9.2332,19.6483,15.8911,6.0771,54.1503
7.8504,18.6835,14.4244,5.6367,58.4050
7.3352,18.7140,14.8251,5.4846,69.6411
7.3104,18.8097,16.8671,5.5459,65.4669
7.3106,18.8716,16.9718,6.7484,65.0976
7.3460,19.0686,15.4908,5.9652,54.1294
7.3299,18.7221,12.2576,5.0883,68.6021
7.3057,18.6524,12.5564,5.0588,62.4267
7.3352,18.6904,14.1218,5.0306,63.8220
7.3378,18.7221,13.4870,5.4083,59.0448
7.3907,18.6719,14.2476,5.2969,65.3929
7.3694,18.8108,14.3388,5.1587,62.3223
7.4054,18.7475,13.3755,5.1141,51.3575
7.4049,19.1082,16.0309,5.3389,60.1171
7.6790,15.3281,12.6546,5.2700,61.0683
7.3663,14.8607,12.0646,5.8272,52.8812
8.8157,15.7336,10.8178,5.4796,63.1533
7.0225,15.5690,13.5464,5.1029,59.7592
7.5250,18.5247,16.0465,5.8460,66.0578
7.3196,18.6640,14.4867,5.7065,63.8232
7.4010,18.6768,13.6450,5.3720,64.9052
7.6248,15.2716,10.9053,5.0998,61.0985
7.4911,14.6949,11.0284,5.3723,67.4133
7.1453,14.7897,9.2610,4.7295,63.0745
6.9552,16.3675,10.2561,4.3619,64.0593
7.3654,18.7069,11.1330,4.4408,63.3539
7.3706,18.7188,10.9961,4.3488,44.5657
7.3814,18.7602,10.7033,4.4129,53.7422
7.5964,18.7253,10.4437,4.2467,52.9879
7.4535,18.5632,10.2929,4.2500,49.4404
7.3356,18.6830,11.4733,4.2634,54.2447
7.4663,18.8059,12.6476,4.4756,52.6046
7.5020,18.8495,11.7421,4.6074,61.2990
7.7007,18.7955,11.8615,4.4389,41.2034
7.6294,18.9381,11.7573,4.3814,52.2938
7.4369,18.6776,10.8980,4.2679,50.7196
7.3211,18.7218,11.4959,4.6117,63.8495
7.4408,18.6572,13.4910,4.8351,65.5759
7.4361,18.6290,12.9754,4.7517,61.2078
7.4701,18.6982,13.8822,4.6606,55.2889
7.3949,19.0408,13.1811,5.2264,63.1568
7.3265,19.1818,13.2003,5.2464,62.0450
8.1043,20.0028,13.2855,5.4886,47.1188
15.0931,22.1168,20.2680,11.8580,64.6641
10.6218,21.2396,19.5405,7.7226,62.8755
12.1919,22.3399,17.9022,7.2842,63.2818
10.5664,20.1009,15.9333,5.8100,60.5894
8.4895,16.0887,14.0388,5.8527,60.5303
6.8742,15.3922,11.3458,4.7634,62.6244
6.7154,15.1487,11.6712,4.6823,58.7824
6.7832,16.6182,13.6203,4.9031,59.0752
9.9103,18.8084,12.5619,4.4036,37.3158
7.2901,18.2726,11.8629,4.8652,63.7092
7.3312,19.0381,13.2393,5.0924,65.2990
7.2354,18.2899,13.1249,5.2073,49.1425
7.3137,18.1300,12.1428,5.3029,54.1106
7.2657,18.3384,11.0192,4.7152,63.6615
7.3102,18.3012,11.4405,4.6353,61.3128
7.2885,18.1819,10.8820,4.9744,61.6732
7.3590,18.4138,10.9387,4.6318,64.6567
7.2936,18.2109,11.4550,4.8034,68.2371
7.2912,18.2548,11.2655,4.7789,64.4096
7.3449,18.1467,10.9843,4.6644,44.8597
7.3001,18.2919,11.9289,4.7741,46.7050
7.2945,18.2210,13.0503,4.8771,63.5571
7.3667,18.3141,11.8859,4.4949,61.9384
7.2925,18.3111,11.0597,4.4284,61.9083
7.3716,18.1200,10.1996,4.5481,61.7607
7.3775,18.0714,10.2381,4.5569,56.7561
7.2077,18.2186,11.2636,4.4723,57.8378
7.2931,18.2129,11.2276,4.4889,58.7775
7.6563,18.7612,11.3211,4.7190,66.5424
7.2067,18.2433,10.6103,4.3392,62.6005
7.1972,18.1990,9.0858,4.2918,59.2262
7.2107,18.1657,9.6379,4.1189,66.8668
7.2043,18.1948,9.4223,3.9945,59.1841
7.2471,18.1737,9.4561,3.9043,64.2188
7.2014,20.0697,10.3951,4.0064,52.3274
