frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
1,46.6536,122.5976,60.1280,0.0723,3.3448
2,0.0000,0.0000,0.0000,0.0220,5.0119
3,0.0000,0.0000,0.0000,0.0218,4.7291
4,3.5507,108.3230,4.7000,0.1397,0.8350
5,0.0000,0.0000,0.0000,0.0214,4.5937
6,0.0000,0.0000,0.0000,0.0223,5.0332
7,3.5087,108.6059,5.7511,0.1569,0.9360
8,0.0000,0.0000,0.0000,0.0220,5.3046
9,0.0000,0.0000,0.0000,0.0230,5.5143
10,3.6033,109.2537,5.7161,0.1806,0.9840
11,0.0000,0.0000,0.0000,0.0225,6.6562
12,0.0000,0.0000,0.0000,0.0231,8.2108
13,4.3477,109.9259,5.5276,0.1748,1.0995
14,0.0000,0.0000,0.0000,0.0239,6.4814
15,0.0000,0.0000,0.0000,0.0233,6.9822
16,3.8922,109.1261,5.6138,0.2002,1.3779
17,0.0000,0.0000,0.0000,0.0237,8.0571
18,0.0000,0.0000,0.0000,0.0232,7.1202
19,3.9958,108.5236,4.3009,0.1629,1.5627
20,0.0000,0.0000,0.0000,0.0237,9.3548
21,0.0000,0.0000,0.0000,0.0249,6.3153
22,4.4548,110.3917,4.2938,0.1638,1.9305
23,0.0000,0.0000,0.0000,0.0273,9.0535
24,0.0000,0.0000,0.0000,0.0240,7.3376
25,4.2086,109.1809,4.3201,0.1541,1.8980
26,0.0000,0.0000,0.0000,0.0223,6.7161
27,0.0000,0.0000,0.0000,0.0217,6.2090
28,4.2714,108.9715,3.9633,0.1450,1.9274
29,0.0000,0.0000,0.0000,0.0225,7.6284
30,0.0000,0.0000,0.0000,0.0228,5.8966
31,4.1304,109.6654,4.4320,0.1781,2.2988
32,0.0000,0.0000,0.0000,0.0236,7.0668
33,0.0000,0.0000,0.0000,0.0242,7.0780
34,4.1917,108.9327,4.6511,0.1921,1.4668
35,0.0000,0.0000,0.0000,0.0197,6.9561
36,0.0000,0.0000,0.0000,0.0193,3.8969
37,3.9406,108.7655,4.6335,0.2511,2.5103
38,0.0000,0.0000,0.0000,0.0187,5.6208
39,0.0000,0.0000,0.0000,0.0199,4.3783
40,4.2118,109.2129,4.6941,0.2555,2.3604
41,0.0000,0.0000,0.0000,0.0156,4.7165
42,0.0000,0.0000,0.0000,0.0156,2.7658
43,4.1323,109.4684,4.1438,0.1724,2.8120
44,0.0000,0.0000,0.0000,0.0162,6.7023
45,0.0000,0.0000,0.0000,0.0165,3.5512
46,4.2976,109.3023,4.2115,0.1949,3.5256
47,0.0000,0.0000,0.0000,0.0223,8.1844
48,0.0000,0.0000,0.0000,0.0232,5.7928
49,4.2231,109.2052,4.2079,0.2328,3.5488
50,0.0000,0.0000,0.0000,0.0241,8.4265
51,0.0000,0.0000,0.0000,0.0213,5.7895
52,4.0153,108.9264,3.9945,0.2229,6.7767
53,0.0000,0.0000,0.0000,0.0199,12.5102
54,0.0000,0.0000,0.0000,0.0202,4.8570
55,4.2108,108.9649,4.2133,0.1876,5.4771
56,0.0000,0.0000,0.0000,0.0236,11.0157
57,0.0000,0.0000,0.0000,0.0231,6.8458
58,3.9591,108.8145,4.1374,0.1919,6.2497
59,0.0000,0.0000,0.0000,0.0193,8.8108
60,0.0000,0.0000,0.0000,0.0185,4.6687
61,4.1662,108.9669,4.2745,0.1763,5.7383
62,0.0000,0.0000,0.0000,0.0199,8.6347
63,0.0000,0.0000,0.0000,0.0183,3.7544
64,4.0238,108.7484,4.1772,0.1737,4.3808
65,0.0000,0.0000,0.0000,0.0184,7.1239
66,0.0000,0.0000,0.0000,0.0196,4.5732
67,4.1490,108.9748,4.2038,0.1534,6.2615
68,0.0000,0.0000,0.0000,0.0214,7.2747
69,0.0000,0.0000,0.0000,0.0219,5.4373
70,4.3651,109.0166,4.1719,0.1712,4.1093
71,0.0000,0.0000,0.0000,0.0219,6.5765
72,0.0000,0.0000,0.0000,0.0225,5.4118
73,4.3006,109.1376,4.1929,0.1918,4.5369
74,0.0000,0.0000,0.0000,0.0241,8.0299
75,0.0000,0.0000,0.0000,0.0241,6.9214
76,4.2205,108.8473,4.1516,0.1746,4.6535
77,0.0000,0.0000,0.0000,0.0280,7.9934
78,0.0000,0.0000,0.0000,0.0265,7.2612
79,3.8712,108.8386,4.4397,0.2030,5.2743
